GO.ID	Term	Annotated	Count	Expected	p-value	q-value	Aspect	Genes	Origin input
GO:0023052	signaling	2068	17	6.68	0.00028	2.583e-02	P	AT1G02520, AT1G02530, AT1G12460, AT1G62950, AT1G75500, AT1G75820, AT2G47000, AT3G49670, AT3G62150, AT4G01820, AT4G01830, AT4G08480, AT4G08500, AT4G16780, AT4G20270, AT5G47370, AT5G65700	AT1G02520, AT1G02530, AT1G12460, AT1G62950, AT1G75500, AT1G75820, AT2G47000, AT3G49670, AT3G62150, AT4G01820, AT4G01830, AT4G08480, AT4G08500, AT4G16780, AT4G20270, AT5G47370, AT5G65700
GO:0090407	organophosphate biosynthetic process	398	7	1.28	0.00031	2.815e-02	P	AT1G11880, AT1G12350, AT1G24793, AT1G25054, AT1G25145, AT1G25210, AT5G02080	AT1G11880, AT1G12350, AT1G24793, AT1G25054, AT1G25145, AT1G25210, AT5G02080
GO:0007154	cell communication	2317	18	7.48	0.00036	3.207e-02	P	AT1G02520, AT1G02530, AT1G12460, AT1G62950, AT1G75500, AT1G75820, AT2G47000, AT3G49670, AT3G62150, AT4G01820, AT4G01830, AT4G08480, AT4G08500, AT4G16780, AT4G20270, AT4G37870, AT5G47370, AT5G65700	AT1G02520, AT1G02530, AT1G12460, AT1G62950, AT1G75500, AT1G75820, AT2G47000, AT3G49670, AT3G62150, AT4G01820, AT4G01830, AT4G08480, AT4G08500, AT4G16780, AT4G20270, AT4G37870, AT5G47370, AT5G65700
GO:2001289	lipid X metabolic process	9	2	0.03	0.00037	3.207e-02	P	AT1G24793, AT1G25054	AT1G24793, AT1G25054
GO:0008152	metabolic process	14067	61	45.41	0.00037	3.207e-02	P	AT1G04170, AT1G04280, AT1G06750, AT1G07110, AT1G11880, AT1G12350, AT1G12460, AT1G24793, AT1G25054, AT1G25145, AT1G25210, AT1G32340, AT1G49170, AT1G55120, AT1G60900, AT1G62950, AT1G75500, AT1G75820, AT1G78180, AT2G01730, AT2G06850, AT2G30630, AT2G32090, AT2G36190, AT2G36370, AT2G44910, AT3G01470, AT3G13784, AT3G13790, AT3G14400, AT3G46640, AT3G48050, AT3G48060, AT3G48190, AT3G49670, AT3G52600, AT3G57000, AT3G60390, AT4G08470, AT4G08480, AT4G08500, AT4G16780, AT4G17460, AT4G20270, AT4G27340, AT4G36690, AT4G37870, AT5G02080, AT5G06710, AT5G10360, AT5G13870, AT5G14980, AT5G19290, AT5G41040, AT5G47370, AT5G55000, AT5G59570, AT5G63560, AT5G64970, AT5G65690, AT5G65700	AT1G04170, AT1G04280, AT1G06750, AT1G07110, AT1G11880, AT1G12350, AT1G12460, AT1G24793, AT1G25054, AT1G25145, AT1G25210, AT1G32340, AT1G49170, AT1G55120, AT1G60900, AT1G62950, AT1G75500, AT1G75820, AT1G78180, AT2G01730, AT2G06850, AT2G30630, AT2G32090, AT2G36190, AT2G36370, AT2G44910, AT3G01470, AT3G13784, AT3G13790, AT3G14400, AT3G46640, AT3G48050, AT3G48060, AT3G48190, AT3G49670, AT3G52600, AT3G57000, AT3G60390, AT4G08470, AT4G08480, AT4G08500, AT4G16780, AT4G17460, AT4G20270, AT4G27340, AT4G36690, AT4G37870, AT5G02080, AT5G06710, AT5G10360, AT5G13870, AT5G14980, AT5G19290, AT5G41040, AT5G47370, AT5G55000, AT5G59570, AT5G63560, AT5G64970, AT5G65690, AT5G65700
GO:0006094	gluconeogenesis	10	2	0.03	0.00046	3.927e-02	P	AT4G37870, AT5G65690	AT4G37870, AT5G65690
GO:1901137	carbohydrate derivative biosynthetic process	427	7	1.38	0.00047	3.954e-02	P	AT1G11880, AT1G12350, AT1G24793, AT1G25054, AT1G25145, AT1G25210, AT5G02080	AT1G11880, AT1G12350, AT1G24793, AT1G25054, AT1G25145, AT1G25210, AT5G02080
GO:0048638	regulation of developmental growth	116	4	0.37	0.00055	4.559e-02	P	AT1G75820, AT3G49670, AT4G20270, AT5G65700	AT1G75820, AT3G49670, AT4G20270, AT5G65700
GO:0016049	cell growth	441	7	1.42	0.00056	4.576e-02	P	AT1G75500, AT2G06850, AT2G47000, AT3G01470, AT4G16780, AT5G26240, AT5G47370	AT1G75500, AT2G06850, AT2G47000, AT3G01470, AT4G16780, AT5G26240, AT5G47370
GO:0044763	single-organism cellular process	8410	42	27.15	0.00057	4.592e-02	P	AT1G02520, AT1G02530, AT1G11880, AT1G12350, AT1G12460, AT1G24793, AT1G25054, AT1G25145, AT1G25210, AT1G62950, AT1G75500, AT1G75820, AT1G78180, AT2G01730, AT2G06850, AT2G36190, AT2G47000, AT2G47800, AT3G01470, AT3G18200, AT3G48050, AT3G48190, AT3G49670, AT3G53210, AT3G62150, AT3G62700, AT4G01820, AT4G01830, AT4G08480, AT4G08500, AT4G16780, AT4G18050, AT4G20270, AT4G37870, AT5G02080, AT5G26240, AT5G41040, AT5G46540, AT5G47370, AT5G63560, AT5G64970, AT5G65700	AT1G02520, AT1G02530, AT1G11880, AT1G12350, AT1G12460, AT1G24793, AT1G25054, AT1G25145, AT1G25210, AT1G62950, AT1G75500, AT1G75820, AT1G78180, AT2G01730, AT2G06850, AT2G36190, AT2G47000, AT2G47800, AT3G01470, AT3G18200, AT3G48050, AT3G48190, AT3G49670, AT3G53210, AT3G62150, AT3G62700, AT4G01820, AT4G01830, AT4G08480, AT4G08500, AT4G16780, AT4G18050, AT4G20270, AT4G37870, AT5G02080, AT5G26240, AT5G41040, AT5G46540, AT5G47370, AT5G63560, AT5G64970, AT5G65700
GO:0048509	regulation of meristem development	118	4	0.38	0.00059	4.687e-02	P	AT1G75820, AT3G49670, AT4G20270, AT5G65700	AT1G75820, AT3G49670, AT4G20270, AT5G65700
GO:0048869	cellular developmental process	1070	11	3.45	0.00064	5.015e-02	P	AT1G75500, AT1G75820, AT2G01730, AT2G06850, AT2G47000, AT3G49670, AT4G16780, AT4G20270, AT5G26240, AT5G47370, AT5G65700	AT1G75500, AT1G75820, AT2G01730, AT2G06850, AT2G47000, AT3G49670, AT4G16780, AT4G20270, AT5G26240, AT5G47370, AT5G65700
GO:0006644	phospholipid metabolic process	218	5	0.7	0.00071	5.488e-02	P	AT1G11880, AT1G24793, AT1G25054, AT1G25145, AT1G25210	AT1G11880, AT1G24793, AT1G25054, AT1G25145, AT1G25210
GO:0009653	anatomical structure morphogenesis	934	10	3.02	0.00085	6.483e-02	P	AT1G75500, AT1G75820, AT2G06850, AT2G47000, AT3G01470, AT3G49670, AT4G16780, AT5G26240, AT5G47370, AT5G65700	AT1G75500, AT1G75820, AT2G06850, AT2G47000, AT3G01470, AT3G49670, AT4G16780, AT5G26240, AT5G47370, AT5G65700
GO:0019319	hexose biosynthetic process	14	2	0.05	0.00091	6.760e-02	P	AT4G37870, AT5G65690	AT4G37870, AT5G65690
GO:0060560	developmental growth involved in morphogenesis	347	6	1.12	0.00091	6.760e-02	P	AT1G75500, AT2G06850, AT2G47000, AT4G16780, AT5G26240, AT5G47370	AT1G75500, AT2G06850, AT2G47000, AT4G16780, AT5G26240, AT5G47370
GO:0015937	coenzyme A biosynthetic process	15	2	0.05	0.00105	7.700e-02	P	AT1G12350, AT5G02080	AT1G12350, AT5G02080
GO:0033866	nucleoside bisphosphate biosynthetic process	16	2	0.05	0.0012	8.474e-02	P	AT1G12350, AT5G02080	AT1G12350, AT5G02080
GO:0034030	ribonucleoside bisphosphate biosynthetic process	16	2	0.05	0.0012	8.474e-02	P	AT1G12350, AT5G02080	AT1G12350, AT5G02080
GO:0034033	purine nucleoside bisphosphate biosynthetic process	16	2	0.05	0.0012	8.474e-02	P	AT1G12350, AT5G02080	AT1G12350, AT5G02080
GO:0009933	meristem structural organization	66	3	0.21	0.00128	8.929e-02	P	AT1G75820, AT3G49670, AT5G65700	AT1G75820, AT3G49670, AT5G65700
GO:0015936	coenzyme A metabolic process	17	2	0.05	0.00136	9.373e-02	P	AT1G12350, AT5G02080	AT1G12350, AT5G02080
GO:0040008	regulation of growth	256	5	0.83	0.00145	9.825e-02	P	AT1G75820, AT3G01470, AT3G49670, AT4G20270, AT5G65700	AT1G75820, AT3G01470, AT3G49670, AT4G20270, AT5G65700
GO:0048513	organ development	1004	10	3.24	0.00146	9.825e-02	P	AT1G75820, AT2G30330, AT2G47000, AT3G01470, AT3G49670, AT4G08500, AT4G16780, AT4G17460, AT4G20270, AT5G65700	AT1G75820, AT2G30330, AT2G47000, AT3G01470, AT3G49670, AT4G08500, AT4G16780, AT4G17460, AT4G20270, AT5G65700
GO:0009719	response to endogenous stimulus	1767	14	5.7	0.0015	9.977e-02	P	AT1G02520, AT1G02530, AT1G75500, AT2G06850, AT2G44910, AT2G47000, AT3G62150, AT4G01820, AT4G01830, AT4G08480, AT4G08500, AT4G16780, AT5G10360, AT5G47370	AT1G02520, AT1G02530, AT1G75500, AT2G06850, AT2G44910, AT2G47000, AT3G62150, AT4G01820, AT4G01830, AT4G08480, AT4G08500, AT4G16780, AT5G10360, AT5G47370
GO:0019318	hexose metabolic process	73	3	0.24	0.00172	1.131e-01	P	AT1G07110, AT4G37870, AT5G65690	AT1G07110, AT4G37870, AT5G65690
GO:0048532	anatomical structure arrangement	74	3	0.24	0.00178	1.157e-01	P	AT1G75820, AT3G49670, AT5G65700	AT1G75820, AT3G49670, AT5G65700
GO:0019637	organophosphate metabolic process	694	8	2.24	0.00181	1.163e-01	P	AT1G07110, AT1G11880, AT1G12350, AT1G24793, AT1G25054, AT1G25145, AT1G25210, AT5G02080	AT1G07110, AT1G11880, AT1G12350, AT1G24793, AT1G25054, AT1G25145, AT1G25210, AT5G02080
GO:0006368	transcription elongation from RNA polymerase II promoter	20	2	0.06	0.00188	1.195e-01	P	AT3G48050, AT3G48060	AT3G48050, AT3G48060
GO:0048856	anatomical structure development	2672	18	8.63	0.00192	1.207e-01	P	AT1G75500, AT1G75820, AT2G01730, AT2G06850, AT2G30330, AT2G47000, AT3G01470, AT3G49670, AT4G08480, AT4G08500, AT4G16780, AT4G17460, AT4G20270, AT5G10360, AT5G26240, AT5G47370, AT5G59570, AT5G65700	AT1G75500, AT1G75820, AT2G01730, AT2G06850, AT2G30330, AT2G47000, AT3G01470, AT3G49670, AT4G08480, AT4G08500, AT4G16780, AT4G17460, AT4G20270, AT5G10360, AT5G26240, AT5G47370, AT5G59570, AT5G65700
GO:0033865	nucleoside bisphosphate metabolic process	21	2	0.07	0.00208	1.266e-01	P	AT1G12350, AT5G02080	AT1G12350, AT5G02080
GO:0033875	ribonucleoside bisphosphate metabolic process	21	2	0.07	0.00208	1.266e-01	P	AT1G12350, AT5G02080	AT1G12350, AT5G02080
GO:0034032	purine nucleoside bisphosphate metabolic process	21	2	0.07	0.00208	1.266e-01	P	AT1G12350, AT5G02080	AT1G12350, AT5G02080
GO:0051716	cellular response to stimulus	2956	19	9.54	0.00241	1.451e-01	P	AT1G02520, AT1G02530, AT1G12460, AT1G62950, AT1G75500, AT1G75820, AT2G47000, AT3G48190, AT3G49670, AT3G62150, AT4G01820, AT4G01830, AT4G08480, AT4G08500, AT4G16780, AT4G20270, AT4G37870, AT5G47370, AT5G65700	AT1G02520, AT1G02530, AT1G12460, AT1G62950, AT1G75500, AT1G75820, AT2G47000, AT3G48190, AT3G49670, AT3G62150, AT4G01820, AT4G01830, AT4G08480, AT4G08500, AT4G16780, AT4G20270, AT4G37870, AT5G47370, AT5G65700
GO:0008643	carbohydrate transport	177	4	0.57	0.00262	1.561e-01	P	AT2G25520, AT4G32390, AT5G11230, AT5G25400	AT2G25520, AT4G32390, AT5G11230, AT5G25400
GO:0006855	drug transmembrane transport	85	3	0.27	0.00265	1.563e-01	P	AT2G47000, AT2G47800, AT3G62700	AT2G47000, AT2G47800, AT3G62700
GO:0015893	drug transport	87	3	0.28	0.00283	1.650e-01	P	AT2G47000, AT2G47800, AT3G62700	AT2G47000, AT2G47800, AT3G62700
GO:0042493	response to drug	88	3	0.28	0.00292	1.650e-01	P	AT2G47000, AT2G47800, AT3G62700	AT2G47000, AT2G47800, AT3G62700
GO:0050794	regulation of cellular process	5237	28	16.91	0.0031	1.650e-01	P	AT1G02520, AT1G02530, AT1G12460, AT1G32340, AT1G62950, AT1G75500, AT1G75820, AT2G44910, AT2G47000, AT3G01470, AT3G46640, AT3G48050, AT3G48190, AT3G49670, AT3G60390, AT3G62150, AT4G01820, AT4G01830, AT4G08480, AT4G08500, AT4G16780, AT4G17460, AT4G20270, AT5G06710, AT5G26240, AT5G47370, AT5G59570, AT5G65700	AT1G02520, AT1G02530, AT1G12460, AT1G32340, AT1G62950, AT1G75500, AT1G75820, AT2G44910, AT2G47000, AT3G01470, AT3G46640, AT3G48050, AT3G48190, AT3G49670, AT3G60390, AT3G62150, AT4G01820, AT4G01830, AT4G08480, AT4G08500, AT4G16780, AT4G17460, AT4G20270, AT5G06710, AT5G26240, AT5G47370, AT5G59570, AT5G65700
GO:0043200	response to amino acid	26	2	0.08	0.00318	1.650e-01	P	AT4G08480, AT4G08500	AT4G08480, AT4G08500
GO:0009888	tissue development	603	7	1.95	0.00337	1.696e-01	P	AT1G75820, AT2G47000, AT3G49670, AT4G08500, AT4G17460, AT4G20270, AT5G65700	AT1G75820, AT2G47000, AT3G49670, AT4G08500, AT4G17460, AT4G20270, AT5G65700
GO:0009826	unidimensional cell growth	311	5	1	0.00338	1.696e-01	P	AT1G75500, AT2G06850, AT4G16780, AT5G26240, AT5G47370	AT1G75500, AT2G06850, AT4G16780, AT5G26240, AT5G47370
GO:0042221	response to chemical	2847	18	9.19	0.00383	1.905e-01	P	AT1G02520, AT1G02530, AT1G75500, AT2G06850, AT2G44910, AT2G47000, AT2G47800, AT3G62150, AT3G62700, AT4G01820, AT4G01830, AT4G08480, AT4G08500, AT4G16780, AT4G37870, AT5G10360, AT5G26240, AT5G47370	AT1G02520, AT1G02530, AT1G75500, AT2G06850, AT2G44910, AT2G47000, AT2G47800, AT3G62150, AT3G62700, AT4G01820, AT4G01830, AT4G08480, AT4G08500, AT4G16780, AT4G37870, AT5G10360, AT5G26240, AT5G47370
GO:0006468	protein phosphorylation	1156	10	3.73	0.00403	1.987e-01	P	AT1G12460, AT1G62950, AT1G75820, AT3G48190, AT3G49670, AT4G08470, AT4G08480, AT4G08500, AT4G20270, AT5G65700	AT1G12460, AT1G62950, AT1G75820, AT3G48190, AT3G49670, AT4G08470, AT4G08480, AT4G08500, AT4G20270, AT5G65700
GO:0006006	glucose metabolic process	30	2	0.1	0.00422	2.063e-01	P	AT4G37870, AT5G65690	AT4G37870, AT5G65690
GO:1901135	carbohydrate derivative metabolic process	803	8	2.59	0.0044	2.133e-01	P	AT1G07110, AT1G11880, AT1G12350, AT1G24793, AT1G25054, AT1G25145, AT1G25210, AT5G02080	AT1G07110, AT1G11880, AT1G12350, AT1G24793, AT1G25054, AT1G25145, AT1G25210, AT5G02080
GO:0023014	signal transduction by protein phosphorylation	104	3	0.34	0.00468	2.250e-01	P	AT1G75820, AT4G08480, AT4G08500	AT1G75820, AT4G08480, AT4G08500
GO:0009755	hormone-mediated signaling pathway	821	8	2.65	0.00502	2.393e-01	P	AT1G02520, AT1G02530, AT1G75500, AT2G47000, AT3G62150, AT4G01820, AT4G01830, AT5G47370	AT1G02520, AT1G02530, AT1G75500, AT2G47000, AT3G62150, AT4G01820, AT4G01830, AT5G47370
GO:0010033	response to organic substance	2026	14	6.54	0.0052	2.458e-01	P	AT1G02520, AT1G02530, AT1G75500, AT2G06850, AT2G44910, AT2G47000, AT3G62150, AT4G01820, AT4G01830, AT4G08480, AT4G08500, AT4G16780, AT5G10360, AT5G47370	AT1G02520, AT1G02530, AT1G75500, AT2G06850, AT2G44910, AT2G47000, AT3G62150, AT4G01820, AT4G01830, AT4G08480, AT4G08500, AT4G16780, AT5G10360, AT5G47370
GO:0006354	DNA-templated transcription, elongation	36	2	0.12	0.00604	2.832e-01	P	AT3G48050, AT3G48060	AT3G48050, AT3G48060
GO:0009908	flower development	517	6	1.67	0.00658	2.908e-01	P	AT1G75820, AT3G49670, AT4G17460, AT4G20270, AT5G59570, AT5G65700	AT1G75820, AT3G49670, AT4G17460, AT4G20270, AT5G59570, AT5G65700
GO:0042546	cell wall biogenesis	230	4	0.74	0.00661	2.908e-01	P	AT1G75500, AT2G06850, AT5G13870, AT5G41040	AT1G75500, AT2G06850, AT5G13870, AT5G41040
GO:0009725	response to hormone	1655	12	5.34	0.00674	2.942e-01	P	AT1G02520, AT1G02530, AT1G75500, AT2G06850, AT2G44910, AT2G47000, AT3G62150, AT4G01820, AT4G01830, AT4G16780, AT5G10360, AT5G47370	AT1G02520, AT1G02530, AT1G75500, AT2G06850, AT2G44910, AT2G47000, AT3G62150, AT4G01820, AT4G01830, AT4G16780, AT5G10360, AT5G47370
GO:0010383	cell wall polysaccharide metabolic process	119	3	0.38	0.00679	2.942e-01	P	AT2G06850, AT5G13870, AT5G41040	AT2G06850, AT5G13870, AT5G41040
GO:0090567	reproductive shoot system development	529	6	1.71	0.00734	3.157e-01	P	AT1G75820, AT3G49670, AT4G17460, AT4G20270, AT5G59570, AT5G65700	AT1G75820, AT3G49670, AT4G17460, AT4G20270, AT5G59570, AT5G65700
GO:0022603	regulation of anatomical structure morphogenesis	123	3	0.4	0.00744	3.176e-01	P	AT1G75820, AT3G49670, AT5G65700	AT1G75820, AT3G49670, AT5G65700
GO:0032870	cellular response to hormone stimulus	880	8	2.84	0.00752	3.186e-01	P	AT1G02520, AT1G02530, AT1G75500, AT2G47000, AT3G62150, AT4G01820, AT4G01830, AT5G47370	AT1G02520, AT1G02530, AT1G75500, AT2G47000, AT3G62150, AT4G01820, AT4G01830, AT5G47370
GO:0048367	shoot system development	885	8	2.86	0.00777	3.268e-01	P	AT1G75820, AT3G01470, AT3G49670, AT4G16780, AT4G17460, AT4G20270, AT5G59570, AT5G65700	AT1G75820, AT3G01470, AT3G49670, AT4G16780, AT4G17460, AT4G20270, AT5G59570, AT5G65700
GO:0071495	cellular response to endogenous stimulus	899	8	2.9	0.0085	3.540e-01	P	AT1G02520, AT1G02530, AT1G75500, AT2G47000, AT3G62150, AT4G01820, AT4G01830, AT5G47370	AT1G02520, AT1G02530, AT1G75500, AT2G47000, AT3G62150, AT4G01820, AT4G01830, AT5G47370
GO:0000165	MAPK cascade	43	2	0.14	0.00854	3.540e-01	P	AT4G08480, AT4G08500	AT4G08480, AT4G08500
GO:0046364	monosaccharide biosynthetic process	44	2	0.14	0.00892	3.671e-01	P	AT4G37870, AT5G65690	AT4G37870, AT5G65690
GO:0050789	regulation of biological process	5923	29	19.12	0.00934	3.816e-01	P	AT1G02520, AT1G02530, AT1G07110, AT1G12460, AT1G32340, AT1G62950, AT1G75500, AT1G75820, AT2G44910, AT2G47000, AT3G01470, AT3G46640, AT3G48050, AT3G48190, AT3G49670, AT3G60390, AT3G62150, AT4G01820, AT4G01830, AT4G08480, AT4G08500, AT4G16780, AT4G17460, AT4G20270, AT5G06710, AT5G26240, AT5G47370, AT5G59570, AT5G65700	AT1G02520, AT1G02530, AT1G07110, AT1G12460, AT1G32340, AT1G62950, AT1G75500, AT1G75820, AT2G44910, AT2G47000, AT3G01470, AT3G46640, AT3G48050, AT3G48190, AT3G49670, AT3G60390, AT3G62150, AT4G01820, AT4G01830, AT4G08480, AT4G08500, AT4G16780, AT4G17460, AT4G20270, AT5G06710, AT5G26240, AT5G47370, AT5G59570, AT5G65700
GO:0006040	amino sugar metabolic process	46	2	0.15	0.00972	3.923e-01	P	AT1G24793, AT1G25054	AT1G24793, AT1G25054
GO:0044260	cellular macromolecule metabolic process	8738	39	28.21	0.00974	3.923e-01	P	AT1G04170, AT1G11880, AT1G12460, AT1G32340, AT1G60900, AT1G62950, AT1G75820, AT1G78180, AT2G01730, AT2G06850, AT2G36190, AT2G36370, AT2G44910, AT3G01470, AT3G14400, AT3G46640, AT3G48050, AT3G48060, AT3G48190, AT3G49670, AT3G57000, AT3G60390, AT4G08470, AT4G08480, AT4G08500, AT4G16780, AT4G17460, AT4G20270, AT4G27340, AT4G36690, AT5G06710, AT5G10360, AT5G13870, AT5G41040, AT5G47370, AT5G55000, AT5G59570, AT5G64970, AT5G65700	AT1G04170, AT1G11880, AT1G12460, AT1G32340, AT1G60900, AT1G62950, AT1G75820, AT1G78180, AT2G01730, AT2G06850, AT2G36190, AT2G36370, AT2G44910, AT3G01470, AT3G14400, AT3G46640, AT3G48050, AT3G48060, AT3G48190, AT3G49670, AT3G57000, AT3G60390, AT4G08470, AT4G08480, AT4G08500, AT4G16780, AT4G17460, AT4G20270, AT4G27340, AT4G36690, AT5G06710, AT5G10360, AT5G13870, AT5G41040, AT5G47370, AT5G55000, AT5G59570, AT5G64970, AT5G65700
