GO.ID	Term	Annotated	Count	Expected	p-value	q-value	Aspect	Genes	Origin input
GO:0071554	cell wall organization or biogenesis	732	18	4.53	7.1e-07	1.015e-04	P	AT1G02640, AT1G05240, AT1G05250, AT1G05260, AT1G78060, AT2G41480, AT3G01190, AT3G19820, AT4G11290, AT5G09700, AT5G09730, AT5G10560, AT5G15180, AT5G39580, AT5G49360, AT5G64110, AT5G64120, AT5G64570	AT1G02640, AT1G05240, AT1G05250, AT1G05260, AT1G78060, AT2G41480, AT3G01190, AT3G19820, AT4G11290, AT5G09700, AT5G09730, AT5G10560, AT5G15180, AT5G39580, AT5G49360, AT5G64110, AT5G64120, AT5G64570
GO:0071941	nitrogen cycle metabolic process	51	6	0.32	7.3e-07	1.018e-04	P	AT1G48470, AT1G66200, AT3G17820, AT5G16570, AT5G37600, AT5G53460	AT1G48470, AT1G66200, AT3G17820, AT5G16570, AT5G37600, AT5G53460
GO:0055067	monovalent inorganic cation homeostasis	87	7	0.54	1.2e-06	1.634e-04	P	AT1G80660, AT2G07560, AT2G18960, AT2G24520, AT3G42640, AT4G30190, AT5G57350	AT1G80660, AT2G07560, AT2G18960, AT2G24520, AT3G42640, AT4G30190, AT5G57350
GO:0071669	plant-type cell wall organization or biogenesis	279	11	1.73	1.4e-06	1.862e-04	P	AT1G05240, AT1G05250, AT1G05260, AT2G41480, AT3G01190, AT3G19820, AT4G11290, AT5G15180, AT5G39580, AT5G64110, AT5G64120	AT1G05240, AT1G05250, AT1G05260, AT2G41480, AT3G01190, AT3G19820, AT4G11290, AT5G15180, AT5G39580, AT5G64110, AT5G64120
GO:0072521	purine-containing compound metabolic process	284	11	1.76	1.7e-06	2.161e-04	P	AT1G80660, AT2G07560, AT2G18960, AT2G24520, AT3G42640, AT3G52200, AT4G20070, AT4G30190, AT4G34890, AT4G34900, AT5G57350	AT1G80660, AT2G07560, AT2G18960, AT2G24520, AT3G42640, AT3G52200, AT4G20070, AT4G30190, AT4G34890, AT4G34900, AT5G57350
GO:0009064	glutamine family amino acid metabolic process	92	7	0.57	1.7e-06	2.161e-04	P	AT1G48470, AT1G66200, AT3G17820, AT5G16570, AT5G35630, AT5G37600, AT5G53460	AT1G48470, AT1G66200, AT3G17820, AT5G16570, AT5G35630, AT5G37600, AT5G53460
GO:0042451	purine nucleoside biosynthetic process	95	7	0.59	2.1e-06	2.556e-04	P	AT1G80660, AT2G07560, AT2G18960, AT2G24520, AT3G42640, AT4G30190, AT5G57350	AT1G80660, AT2G07560, AT2G18960, AT2G24520, AT3G42640, AT4G30190, AT5G57350
GO:0046129	purine ribonucleoside biosynthetic process	95	7	0.59	2.1e-06	2.556e-04	P	AT1G80660, AT2G07560, AT2G18960, AT2G24520, AT3G42640, AT4G30190, AT5G57350	AT1G80660, AT2G07560, AT2G18960, AT2G24520, AT3G42640, AT4G30190, AT5G57350
GO:0055086	nucleobase-containing small molecule metabolic process	490	14	3.03	2.4e-06	2.860e-04	P	AT1G80660, AT2G07560, AT2G18960, AT2G24520, AT3G42640, AT3G52200, AT4G20070, AT4G30190, AT4G34890, AT4G34900, AT5G11670, AT5G13420, AT5G55810, AT5G57350	AT1G80660, AT2G07560, AT2G18960, AT2G24520, AT3G42640, AT3G52200, AT4G20070, AT4G30190, AT4G34890, AT4G34900, AT5G11670, AT5G13420, AT5G55810, AT5G57350
GO:0010410	hemicellulose metabolic process	97	7	0.6	2.5e-06	2.918e-04	P	AT1G02640, AT1G78060, AT5G09700, AT5G09730, AT5G10560, AT5G49360, AT5G64570	AT1G02640, AT1G78060, AT5G09700, AT5G09730, AT5G10560, AT5G49360, AT5G64570
GO:0009156	ribonucleoside monophosphate biosynthetic process	99	7	0.61	2.8e-06	3.203e-04	P	AT1G80660, AT2G07560, AT2G18960, AT2G24520, AT3G42640, AT4G30190, AT5G57350	AT1G80660, AT2G07560, AT2G18960, AT2G24520, AT3G42640, AT4G30190, AT5G57350
GO:0006818	hydrogen transport	194	9	1.2	3.6e-06	3.960e-04	P	AT1G19450, AT1G75220, AT1G80660, AT2G07560, AT2G18960, AT2G24520, AT3G42640, AT4G30190, AT5G57350	AT1G19450, AT1G75220, AT1G80660, AT2G07560, AT2G18960, AT2G24520, AT3G42640, AT4G30190, AT5G57350
GO:0015992	proton transport	194	9	1.2	3.6e-06	3.960e-04	P	AT1G19450, AT1G75220, AT1G80660, AT2G07560, AT2G18960, AT2G24520, AT3G42640, AT4G30190, AT5G57350	AT1G19450, AT1G75220, AT1G80660, AT2G07560, AT2G18960, AT2G24520, AT3G42640, AT4G30190, AT5G57350
GO:0009124	nucleoside monophosphate biosynthetic process	106	7	0.66	4.4e-06	4.661e-04	P	AT1G80660, AT2G07560, AT2G18960, AT2G24520, AT3G42640, AT4G30190, AT5G57350	AT1G80660, AT2G07560, AT2G18960, AT2G24520, AT3G42640, AT4G30190, AT5G57350
GO:0009152	purine ribonucleotide biosynthetic process	106	7	0.66	4.4e-06	4.661e-04	P	AT1G80660, AT2G07560, AT2G18960, AT2G24520, AT3G42640, AT4G30190, AT5G57350	AT1G80660, AT2G07560, AT2G18960, AT2G24520, AT3G42640, AT4G30190, AT5G57350
GO:0042938	dipeptide transport	6	3	0.04	4.6e-06	4.784e-04	P	AT2G02040, AT3G54140, AT5G01180	AT2G02040, AT3G54140, AT5G01180
GO:0006164	purine nucleotide biosynthetic process	107	7	0.66	4.7e-06	4.801e-04	P	AT1G80660, AT2G07560, AT2G18960, AT2G24520, AT3G42640, AT4G30190, AT5G57350	AT1G80660, AT2G07560, AT2G18960, AT2G24520, AT3G42640, AT4G30190, AT5G57350
GO:0044283	small molecule biosynthetic process	758	17	4.69	5.1e-06	5.030e-04	P	AT1G48470, AT1G53280, AT1G66200, AT1G79750, AT2G30490, AT3G14990, AT3G17820, AT3G19820, AT4G37870, AT4G39120, AT5G04490, AT5G13420, AT5G16570, AT5G35630, AT5G37600, AT5G53460, AT5G65690	AT1G48470, AT1G53280, AT1G66200, AT1G79750, AT2G30490, AT3G14990, AT3G17820, AT3G19820, AT4G37870, AT4G39120, AT5G04490, AT5G13420, AT5G16570, AT5G35630, AT5G37600, AT5G53460, AT5G65690
GO:0006108	malate metabolic process	19	4	0.12	5.1e-06	5.030e-04	P	AT1G79750, AT2G19900, AT5G11670, AT5G25880	AT1G79750, AT2G19900, AT5G11670, AT5G25880
GO:0042126	nitrate metabolic process	42	5	0.26	6e-06	5.720e-04	P	AT1G66200, AT3G17820, AT5G16570, AT5G37600, AT5G53460	AT1G66200, AT3G17820, AT5G16570, AT5G37600, AT5G53460
GO:0042128	nitrate assimilation	42	5	0.26	6e-06	5.720e-04	P	AT1G66200, AT3G17820, AT5G16570, AT5G37600, AT5G53460	AT1G66200, AT3G17820, AT5G16570, AT5G37600, AT5G53460
GO:0072522	purine-containing compound biosynthetic process	118	7	0.73	9e-06	8.439e-04	P	AT1G80660, AT2G07560, AT2G18960, AT2G24520, AT3G42640, AT4G30190, AT5G57350	AT1G80660, AT2G07560, AT2G18960, AT2G24520, AT3G42640, AT4G30190, AT5G57350
GO:0010383	cell wall polysaccharide metabolic process	119	7	0.74	9.6e-06	8.857e-04	P	AT1G02640, AT1G78060, AT5G09700, AT5G09730, AT5G10560, AT5G49360, AT5G64570	AT1G02640, AT1G78060, AT5G09700, AT5G09730, AT5G10560, AT5G49360, AT5G64570
GO:2001057	reactive nitrogen species metabolic process	47	5	0.29	1.1e-05	9.831e-04	P	AT1G66200, AT3G17820, AT5G16570, AT5G37600, AT5G53460	AT1G66200, AT3G17820, AT5G16570, AT5G37600, AT5G53460
GO:0046034	ATP metabolic process	170	8	1.05	1.1e-05	9.831e-04	P	AT1G80660, AT2G07560, AT2G18960, AT2G24520, AT3G42640, AT3G52200, AT4G30190, AT5G57350	AT1G80660, AT2G07560, AT2G18960, AT2G24520, AT3G42640, AT3G52200, AT4G30190, AT5G57350
GO:0009163	nucleoside biosynthetic process	123	7	0.76	1.2e-05	1.009e-03	P	AT1G80660, AT2G07560, AT2G18960, AT2G24520, AT3G42640, AT4G30190, AT5G57350	AT1G80660, AT2G07560, AT2G18960, AT2G24520, AT3G42640, AT4G30190, AT5G57350
GO:0042455	ribonucleoside biosynthetic process	123	7	0.76	1.2e-05	1.009e-03	P	AT1G80660, AT2G07560, AT2G18960, AT2G24520, AT3G42640, AT4G30190, AT5G57350	AT1G80660, AT2G07560, AT2G18960, AT2G24520, AT3G42640, AT4G30190, AT5G57350
GO:0043648	dicarboxylic acid metabolic process	123	7	0.76	1.2e-05	1.009e-03	P	AT1G79750, AT2G19900, AT5G11670, AT5G25880, AT5G35630, AT5G53460, AT5G55810	AT1G79750, AT2G19900, AT5G11670, AT5G25880, AT5G35630, AT5G53460, AT5G55810
GO:0009056	catabolic process	1985	29	12.28	1.2e-05	1.009e-03	P	AT1G02640, AT1G05240, AT1G05250, AT1G05260, AT1G32340, AT1G53280, AT1G78060, AT2G04660, AT2G41480, AT3G01190, AT3G14990, AT3G21770, AT3G52200, AT4G11290, AT4G20070, AT4G27040, AT4G34890, AT4G39120, AT5G09700, AT5G09730, AT5G10560, AT5G13700, AT5G15180, AT5G24090, AT5G39580, AT5G49360, AT5G64110, AT5G64120, AT5G64570	AT1G02640, AT1G05240, AT1G05250, AT1G05260, AT1G32340, AT1G53280, AT1G78060, AT2G04660, AT2G41480, AT3G01190, AT3G14990, AT3G21770, AT3G52200, AT4G11290, AT4G20070, AT4G27040, AT4G34890, AT4G39120, AT5G09700, AT5G09730, AT5G10560, AT5G13700, AT5G15180, AT5G24090, AT5G39580, AT5G49360, AT5G64110, AT5G64120, AT5G64570
GO:0019693	ribose phosphate metabolic process	288	10	1.78	1.3e-05	1.078e-03	P	AT1G80660, AT2G07560, AT2G18960, AT2G24520, AT3G42640, AT3G52200, AT4G30190, AT5G11670, AT5G13420, AT5G57350	AT1G80660, AT2G07560, AT2G18960, AT2G24520, AT3G42640, AT3G52200, AT4G30190, AT5G11670, AT5G13420, AT5G57350
GO:0009205	purine ribonucleoside triphosphate metabolic process	176	8	1.09	1.5e-05	1.226e-03	P	AT1G80660, AT2G07560, AT2G18960, AT2G24520, AT3G42640, AT3G52200, AT4G30190, AT5G57350	AT1G80660, AT2G07560, AT2G18960, AT2G24520, AT3G42640, AT3G52200, AT4G30190, AT5G57350
GO:0009260	ribonucleotide biosynthetic process	129	7	0.8	1.6e-05	1.254e-03	P	AT1G80660, AT2G07560, AT2G18960, AT2G24520, AT3G42640, AT4G30190, AT5G57350	AT1G80660, AT2G07560, AT2G18960, AT2G24520, AT3G42640, AT4G30190, AT5G57350
GO:0046390	ribose phosphate biosynthetic process	129	7	0.8	1.6e-05	1.254e-03	P	AT1G80660, AT2G07560, AT2G18960, AT2G24520, AT3G42640, AT4G30190, AT5G57350	AT1G80660, AT2G07560, AT2G18960, AT2G24520, AT3G42640, AT4G30190, AT5G57350
GO:0009144	purine nucleoside triphosphate metabolic process	179	8	1.11	1.6e-05	1.254e-03	P	AT1G80660, AT2G07560, AT2G18960, AT2G24520, AT3G42640, AT3G52200, AT4G30190, AT5G57350	AT1G80660, AT2G07560, AT2G18960, AT2G24520, AT3G42640, AT3G52200, AT4G30190, AT5G57350
GO:1902600	hydrogen ion transmembrane transport	132	7	0.82	1.9e-05	1.469e-03	P	AT1G80660, AT2G07560, AT2G18960, AT2G24520, AT3G42640, AT4G30190, AT5G57350	AT1G80660, AT2G07560, AT2G18960, AT2G24520, AT3G42640, AT4G30190, AT5G57350
GO:0009698	phenylpropanoid metabolic process	185	8	1.14	2.1e-05	1.602e-03	P	AT1G05240, AT1G05250, AT1G52760, AT2G30490, AT2G41480, AT3G19820, AT5G13420, AT5G64120	AT1G05240, AT1G05250, AT1G52760, AT2G30490, AT2G41480, AT3G19820, AT5G13420, AT5G64120
GO:0000272	polysaccharide catabolic process	186	8	1.15	2.2e-05	1.634e-03	P	AT1G02640, AT1G78060, AT5G09700, AT5G09730, AT5G10560, AT5G24090, AT5G49360, AT5G64570	AT1G02640, AT1G78060, AT5G09700, AT5G09730, AT5G10560, AT5G24090, AT5G49360, AT5G64570
GO:0009199	ribonucleoside triphosphate metabolic process	186	8	1.15	2.2e-05	1.634e-03	P	AT1G80660, AT2G07560, AT2G18960, AT2G24520, AT3G42640, AT3G52200, AT4G30190, AT5G57350	AT1G80660, AT2G07560, AT2G18960, AT2G24520, AT3G42640, AT3G52200, AT4G30190, AT5G57350
GO:0009141	nucleoside triphosphate metabolic process	195	8	1.21	3e-05	2.200e-03	P	AT1G80660, AT2G07560, AT2G18960, AT2G24520, AT3G42640, AT3G52200, AT4G30190, AT5G57350	AT1G80660, AT2G07560, AT2G18960, AT2G24520, AT3G42640, AT3G52200, AT4G30190, AT5G57350
GO:0044711	single-organism biosynthetic process	1986	28	12.29	3.4e-05	2.462e-03	P	AT1G48470, AT1G52760, AT1G53280, AT1G66200, AT1G79750, AT1G80660, AT1G80950, AT2G07560, AT2G18960, AT2G24520, AT2G30490, AT3G14990, AT3G17820, AT3G19820, AT3G42640, AT4G30190, AT4G37870, AT4G39120, AT5G04490, AT5G13420, AT5G16570, AT5G35630, AT5G37600, AT5G53460, AT5G55810, AT5G57350, AT5G62030, AT5G65690	AT1G48470, AT1G52760, AT1G53280, AT1G66200, AT1G79750, AT1G80660, AT1G80950, AT2G07560, AT2G18960, AT2G24520, AT2G30490, AT3G14990, AT3G17820, AT3G19820, AT3G42640, AT4G30190, AT4G37870, AT4G39120, AT5G04490, AT5G13420, AT5G16570, AT5G35630, AT5G37600, AT5G53460, AT5G55810, AT5G57350, AT5G62030, AT5G65690
GO:0009126	purine nucleoside monophosphate metabolic process	202	8	1.25	3.9e-05	2.754e-03	P	AT1G80660, AT2G07560, AT2G18960, AT2G24520, AT3G42640, AT3G52200, AT4G30190, AT5G57350	AT1G80660, AT2G07560, AT2G18960, AT2G24520, AT3G42640, AT3G52200, AT4G30190, AT5G57350
GO:0009167	purine ribonucleoside monophosphate metabolic process	202	8	1.25	3.9e-05	2.754e-03	P	AT1G80660, AT2G07560, AT2G18960, AT2G24520, AT3G42640, AT3G52200, AT4G30190, AT5G57350	AT1G80660, AT2G07560, AT2G18960, AT2G24520, AT3G42640, AT3G52200, AT4G30190, AT5G57350
GO:0044036	cell wall macromolecule metabolic process	154	7	0.95	5.1e-05	3.515e-03	P	AT1G02640, AT1G78060, AT5G09700, AT5G09730, AT5G10560, AT5G49360, AT5G64570	AT1G02640, AT1G78060, AT5G09700, AT5G09730, AT5G10560, AT5G49360, AT5G64570
GO:0009165	nucleotide biosynthetic process	210	8	1.3	5.1e-05	3.515e-03	P	AT1G80660, AT2G07560, AT2G18960, AT2G24520, AT3G42640, AT4G30190, AT5G55810, AT5G57350	AT1G80660, AT2G07560, AT2G18960, AT2G24520, AT3G42640, AT4G30190, AT5G55810, AT5G57350
GO:1901293	nucleoside phosphate biosynthetic process	215	8	1.33	6.1e-05	4.105e-03	P	AT1G80660, AT2G07560, AT2G18960, AT2G24520, AT3G42640, AT4G30190, AT5G55810, AT5G57350	AT1G80660, AT2G07560, AT2G18960, AT2G24520, AT3G42640, AT4G30190, AT5G55810, AT5G57350
GO:0009117	nucleotide metabolic process	417	11	2.58	6.1e-05	4.105e-03	P	AT1G80660, AT2G07560, AT2G18960, AT2G24520, AT3G42640, AT3G52200, AT4G30190, AT5G11670, AT5G13420, AT5G55810, AT5G57350	AT1G80660, AT2G07560, AT2G18960, AT2G24520, AT3G42640, AT3G52200, AT4G30190, AT5G11670, AT5G13420, AT5G55810, AT5G57350
GO:0006753	nucleoside phosphate metabolic process	423	11	2.62	6.9e-05	4.589e-03	P	AT1G80660, AT2G07560, AT2G18960, AT2G24520, AT3G42640, AT3G52200, AT4G30190, AT5G11670, AT5G13420, AT5G55810, AT5G57350	AT1G80660, AT2G07560, AT2G18960, AT2G24520, AT3G42640, AT3G52200, AT4G30190, AT5G11670, AT5G13420, AT5G55810, AT5G57350
GO:0016052	carbohydrate catabolic process	283	9	1.75	7.1e-05	4.668e-03	P	AT1G02640, AT1G78060, AT3G52200, AT5G09700, AT5G09730, AT5G10560, AT5G24090, AT5G49360, AT5G64570	AT1G02640, AT1G78060, AT3G52200, AT5G09700, AT5G09730, AT5G10560, AT5G24090, AT5G49360, AT5G64570
GO:1901607	alpha-amino acid biosynthetic process	223	8	1.38	7.8e-05	5.070e-03	P	AT1G48470, AT1G66200, AT3G17820, AT4G39120, AT5G16570, AT5G35630, AT5G37600, AT5G53460	AT1G48470, AT1G66200, AT3G17820, AT4G39120, AT5G16570, AT5G35630, AT5G37600, AT5G53460
GO:0009161	ribonucleoside monophosphate metabolic process	224	8	1.39	8.1e-05	5.206e-03	P	AT1G80660, AT2G07560, AT2G18960, AT2G24520, AT3G42640, AT3G52200, AT4G30190, AT5G57350	AT1G80660, AT2G07560, AT2G18960, AT2G24520, AT3G42640, AT3G52200, AT4G30190, AT5G57350
GO:0051260	protein homooligomerization	38	4	0.24	8.8e-05	5.593e-03	P	AT1G79750, AT2G19900, AT5G11670, AT5G25880	AT1G79750, AT2G19900, AT5G11670, AT5G25880
GO:0006857	oligopeptide transport	74	5	0.46	9.7e-05	6.097e-03	P	AT2G02040, AT3G54140, AT4G26590, AT5G01180, AT5G55930	AT2G02040, AT3G54140, AT4G26590, AT5G01180, AT5G55930
GO:0009123	nucleoside monophosphate metabolic process	231	8	1.43	1e-04	6.151e-03	P	AT1G80660, AT2G07560, AT2G18960, AT2G24520, AT3G42640, AT3G52200, AT4G30190, AT5G57350	AT1G80660, AT2G07560, AT2G18960, AT2G24520, AT3G42640, AT3G52200, AT4G30190, AT5G57350
GO:1901659	glycosyl compound biosynthetic process	172	7	1.06	1e-04	6.151e-03	P	AT1G80660, AT2G07560, AT2G18960, AT2G24520, AT3G42640, AT4G30190, AT5G57350	AT1G80660, AT2G07560, AT2G18960, AT2G24520, AT3G42640, AT4G30190, AT5G57350
GO:0015833	peptide transport	76	5	0.47	0.00011	6.554e-03	P	AT2G02040, AT3G54140, AT4G26590, AT5G01180, AT5G55930	AT2G02040, AT3G54140, AT4G26590, AT5G01180, AT5G55930
GO:0019637	organophosphate metabolic process	694	14	4.29	0.00011	6.554e-03	P	AT1G80660, AT1G80950, AT2G07560, AT2G18960, AT2G24520, AT3G42640, AT3G52200, AT4G30190, AT4G39120, AT5G04490, AT5G11670, AT5G13420, AT5G55810, AT5G57350	AT1G80660, AT1G80950, AT2G07560, AT2G18960, AT2G24520, AT3G42640, AT3G52200, AT4G30190, AT4G39120, AT5G04490, AT5G11670, AT5G13420, AT5G55810, AT5G57350
GO:0015672	monovalent inorganic cation transport	301	9	1.86	0.00011	6.554e-03	P	AT1G19450, AT1G75220, AT1G80660, AT2G07560, AT2G18960, AT2G24520, AT3G42640, AT4G30190, AT5G57350	AT1G19450, AT1G75220, AT1G80660, AT2G07560, AT2G18960, AT2G24520, AT3G42640, AT4G30190, AT5G57350
GO:0046128	purine ribonucleoside metabolic process	236	8	1.46	0.00012	7.076e-03	P	AT1G80660, AT2G07560, AT2G18960, AT2G24520, AT3G42640, AT3G52200, AT4G30190, AT5G57350	AT1G80660, AT2G07560, AT2G18960, AT2G24520, AT3G42640, AT3G52200, AT4G30190, AT5G57350
GO:0009150	purine ribonucleotide metabolic process	239	8	1.48	0.00013	7.511e-03	P	AT1G80660, AT2G07560, AT2G18960, AT2G24520, AT3G42640, AT3G52200, AT4G30190, AT5G57350	AT1G80660, AT2G07560, AT2G18960, AT2G24520, AT3G42640, AT3G52200, AT4G30190, AT5G57350
GO:0042278	purine nucleoside metabolic process	239	8	1.48	0.00013	7.511e-03	P	AT1G80660, AT2G07560, AT2G18960, AT2G24520, AT3G42640, AT3G52200, AT4G30190, AT5G57350	AT1G80660, AT2G07560, AT2G18960, AT2G24520, AT3G42640, AT3G52200, AT4G30190, AT5G57350
GO:0008652	cellular amino acid biosynthetic process	243	8	1.5	0.00014	8.008e-03	P	AT1G48470, AT1G66200, AT3G17820, AT4G39120, AT5G16570, AT5G35630, AT5G37600, AT5G53460	AT1G48470, AT1G66200, AT3G17820, AT4G39120, AT5G16570, AT5G35630, AT5G37600, AT5G53460
GO:0006163	purine nucleotide metabolic process	244	8	1.51	0.00015	8.495e-03	P	AT1G80660, AT2G07560, AT2G18960, AT2G24520, AT3G42640, AT3G52200, AT4G30190, AT5G57350	AT1G80660, AT2G07560, AT2G18960, AT2G24520, AT3G42640, AT3G52200, AT4G30190, AT5G57350
GO:0090407	organophosphate biosynthetic process	398	10	2.46	2e-04	1.122e-02	P	AT1G80660, AT1G80950, AT2G07560, AT2G18960, AT2G24520, AT3G42640, AT4G30190, AT5G04490, AT5G55810, AT5G57350	AT1G80660, AT1G80950, AT2G07560, AT2G18960, AT2G24520, AT3G42640, AT4G30190, AT5G04490, AT5G55810, AT5G57350
GO:0042886	amide transport	88	5	0.54	0.00022	1.198e-02	P	AT2G02040, AT3G54140, AT4G26590, AT5G01180, AT5G55930	AT2G02040, AT3G54140, AT4G26590, AT5G01180, AT5G55930
GO:0016053	organic acid biosynthetic process	567	12	3.51	0.00022	1.198e-02	P	AT1G48470, AT1G53280, AT1G66200, AT1G79750, AT3G14990, AT3G17820, AT4G39120, AT5G13420, AT5G16570, AT5G35630, AT5G37600, AT5G53460	AT1G48470, AT1G53280, AT1G66200, AT1G79750, AT3G14990, AT3G17820, AT4G39120, AT5G13420, AT5G16570, AT5G35630, AT5G37600, AT5G53460
GO:0046394	carboxylic acid biosynthetic process	567	12	3.51	0.00022	1.198e-02	P	AT1G48470, AT1G53280, AT1G66200, AT1G79750, AT3G14990, AT3G17820, AT4G39120, AT5G13420, AT5G16570, AT5G35630, AT5G37600, AT5G53460	AT1G48470, AT1G53280, AT1G66200, AT1G79750, AT3G14990, AT3G17820, AT4G39120, AT5G13420, AT5G16570, AT5G35630, AT5G37600, AT5G53460
GO:0006950	response to stress	3567	39	22.07	0.00023	1.241e-02	P	AT1G05240, AT1G05250, AT1G05260, AT1G17840, AT1G19450, AT1G52760, AT1G53280, AT2G14580, AT2G14610, AT2G18960, AT2G19990, AT2G25620, AT2G28840, AT2G30490, AT2G33550, AT2G41480, AT2G44110, AT3G01190, AT3G14990, AT3G17590, AT3G21770, AT4G02600, AT4G04220, AT4G11290, AT4G12470, AT4G12480, AT4G12490, AT4G24250, AT4G33730, AT4G34890, AT4G37870, AT5G09830, AT5G15180, AT5G24090, AT5G35630, AT5G39580, AT5G64110, AT5G64120, AT5G64570	AT1G05240, AT1G05250, AT1G05260, AT1G17840, AT1G19450, AT1G52760, AT1G53280, AT2G14580, AT2G14610, AT2G18960, AT2G19990, AT2G25620, AT2G28840, AT2G30490, AT2G33550, AT2G41480, AT2G44110, AT3G01190, AT3G14990, AT3G17590, AT3G21770, AT4G02600, AT4G04220, AT4G11290, AT4G12470, AT4G12480, AT4G12490, AT4G24250, AT4G33730, AT4G34890, AT4G37870, AT5G09830, AT5G15180, AT5G24090, AT5G35630, AT5G39580, AT5G64110, AT5G64120, AT5G64570
GO:0009259	ribonucleotide metabolic process	263	8	1.63	0.00024	1.283e-02	P	AT1G80660, AT2G07560, AT2G18960, AT2G24520, AT3G42640, AT3G52200, AT4G30190, AT5G57350	AT1G80660, AT2G07560, AT2G18960, AT2G24520, AT3G42640, AT3G52200, AT4G30190, AT5G57350
GO:0030003	cellular cation homeostasis	204	7	1.26	0.00029	1.536e-02	P	AT1G80660, AT2G07560, AT2G18960, AT2G24520, AT3G42640, AT4G30190, AT5G57350	AT1G80660, AT2G07560, AT2G18960, AT2G24520, AT3G42640, AT4G30190, AT5G57350
GO:0009119	ribonucleoside metabolic process	276	8	1.71	0.00034	1.784e-02	P	AT1G80660, AT2G07560, AT2G18960, AT2G24520, AT3G42640, AT3G52200, AT4G30190, AT5G57350	AT1G80660, AT2G07560, AT2G18960, AT2G24520, AT3G42640, AT3G52200, AT4G30190, AT5G57350
GO:1901605	alpha-amino acid metabolic process	352	9	2.18	0.00036	1.872e-02	P	AT1G48470, AT1G66200, AT3G17820, AT4G39120, AT5G16570, AT5G35630, AT5G37600, AT5G53460, AT5G55810	AT1G48470, AT1G66200, AT3G17820, AT4G39120, AT5G16570, AT5G35630, AT5G37600, AT5G53460, AT5G55810
GO:0051259	protein oligomerization	56	4	0.35	4e-04	2.061e-02	P	AT1G79750, AT2G19900, AT5G11670, AT5G25880	AT1G79750, AT2G19900, AT5G11670, AT5G25880
GO:0006873	cellular ion homeostasis	219	7	1.36	0.00044	2.247e-02	P	AT1G80660, AT2G07560, AT2G18960, AT2G24520, AT3G42640, AT4G30190, AT5G57350	AT1G80660, AT2G07560, AT2G18960, AT2G24520, AT3G42640, AT4G30190, AT5G57350
GO:0010035	response to inorganic substance	899	15	5.56	0.00049	2.480e-02	P	AT1G05260, AT1G52760, AT1G53280, AT2G14610, AT2G18960, AT3G14990, AT3G17820, AT4G34890, AT4G37870, AT5G09830, AT5G11670, AT5G13420, AT5G24090, AT5G35630, AT5G53460	AT1G05260, AT1G52760, AT1G53280, AT2G14610, AT2G18960, AT3G14990, AT3G17820, AT4G34890, AT4G37870, AT5G09830, AT5G11670, AT5G13420, AT5G24090, AT5G35630, AT5G53460
GO:0019752	carboxylic acid metabolic process	1209	18	7.48	0.00052	2.609e-02	P	AT1G48470, AT1G53280, AT1G66200, AT1G79750, AT2G19900, AT2G33840, AT3G14990, AT3G17820, AT3G52200, AT4G39120, AT5G11670, AT5G13420, AT5G16570, AT5G25880, AT5G35630, AT5G37600, AT5G53460, AT5G55810	AT1G48470, AT1G53280, AT1G66200, AT1G79750, AT2G19900, AT2G33840, AT3G14990, AT3G17820, AT3G52200, AT4G39120, AT5G11670, AT5G13420, AT5G16570, AT5G25880, AT5G35630, AT5G37600, AT5G53460, AT5G55810
GO:0009116	nucleoside metabolic process	296	8	1.83	0.00053	2.636e-02	P	AT1G80660, AT2G07560, AT2G18960, AT2G24520, AT3G42640, AT3G52200, AT4G30190, AT5G57350	AT1G80660, AT2G07560, AT2G18960, AT2G24520, AT3G42640, AT3G52200, AT4G30190, AT5G57350
GO:0006144	purine nucleobase metabolic process	26	3	0.16	0.00054	2.663e-02	P	AT4G20070, AT4G34890, AT4G34900	AT4G20070, AT4G34890, AT4G34900
GO:0019249	lactate biosynthetic process	6	2	0.04	0.00056	2.715e-02	P	AT1G53280, AT3G14990	AT1G53280, AT3G14990
GO:0019676	ammonia assimilation cycle	6	2	0.04	0.00056	2.715e-02	P	AT5G35630, AT5G53460	AT5G35630, AT5G53460
GO:0042939	tripeptide transport	7	2	0.04	0.00078	3.718e-02	P	AT2G02040, AT3G54140	AT2G02040, AT3G54140
GO:0046110	xanthine metabolic process	7	2	0.04	0.00078	3.718e-02	P	AT4G34890, AT4G34900	AT4G34890, AT4G34900
GO:0046686	response to cadmium ion	318	8	1.97	0.00085	4.018e-02	P	AT1G52760, AT3G14990, AT3G17820, AT4G37870, AT5G11670, AT5G13420, AT5G35630, AT5G53460	AT1G52760, AT3G14990, AT3G17820, AT4G37870, AT5G11670, AT5G13420, AT5G35630, AT5G53460
GO:0006520	cellular amino acid metabolic process	482	10	2.98	0.00087	4.079e-02	P	AT1G48470, AT1G66200, AT2G33840, AT3G17820, AT4G39120, AT5G16570, AT5G35630, AT5G37600, AT5G53460, AT5G55810	AT1G48470, AT1G66200, AT2G33840, AT3G17820, AT4G39120, AT5G16570, AT5G35630, AT5G37600, AT5G53460, AT5G55810
GO:0006624	vacuolar protein processing	8	2	0.05	0.00104	4.836e-02	P	AT2G23940, AT4G30500	AT2G23940, AT4G30500
