GO.ID	Term	Annotated	Count	Expected	p-value	q-value	Aspect	Genes	Origin input
GO:0071704	organic substance metabolic process	12345	98	64.53	4.6e-09	1.253e-06	P	AT1G02065, AT1G02730, AT1G15550, AT1G22340, AT1G22360, AT1G22370, AT1G22380, AT1G22400, AT1G22650, AT1G25250, AT1G25440, AT1G31450, AT1G34210, AT1G35580, AT1G47420, AT1G60900, AT1G62300, AT1G64830, AT1G65700, AT1G68130, AT1G68150, AT1G68520, AT1G69850, AT1G71830, AT1G72000, AT1G73870, AT1G78270, AT1G80330, AT1G80340, AT2G01940, AT2G26480, AT2G28010, AT2G28040, AT2G28560, AT2G33100, AT2G35615, AT2G36460, AT3G03050, AT3G10560, AT3G10570, AT3G11340, AT3G24660, AT3G26085, AT3G28880, AT3G46650, AT3G46660, AT3G46670, AT3G46680, AT3G46690, AT3G46700, AT3G46720, AT3G46940, AT3G52490, AT3G52930, AT3G55700, AT3G55710, AT4G04080, AT4G04450, AT4G09510, AT4G13780, AT4G18240, AT4G19110, AT4G19230, AT4G21690, AT4G22070, AT4G22220, AT4G26520, AT4G26530, AT4G29920, AT4G33430, AT4G34860, AT4G36690, AT4G38190, AT4G39660, AT5G04630, AT5G04660, AT5G05660, AT5G05860, AT5G05870, AT5G05880, AT5G05890, AT5G05900, AT5G16910, AT5G22130, AT5G33340, AT5G37950, AT5G38010, AT5G38040, AT5G44740, AT5G45340, AT5G45430, AT5G46330, AT5G48930, AT5G51740, AT5G54770, AT5G57130, AT5G59580, AT5G59590	AT1G02065, AT1G02730, AT1G15550, AT1G22340, AT1G22360, AT1G22370, AT1G22380, AT1G22400, AT1G22650, AT1G25250, AT1G25440, AT1G31450, AT1G34210, AT1G35580, AT1G47420, AT1G60900, AT1G62300, AT1G64830, AT1G65700, AT1G68130, AT1G68150, AT1G68520, AT1G69850, AT1G71830, AT1G72000, AT1G73870, AT1G78270, AT1G80330, AT1G80340, AT2G01940, AT2G26480, AT2G28010, AT2G28040, AT2G28560, AT2G33100, AT2G35615, AT2G36460, AT3G03050, AT3G10560, AT3G10570, AT3G11340, AT3G24660, AT3G26085, AT3G28880, AT3G46650, AT3G46660, AT3G46670, AT3G46680, AT3G46690, AT3G46700, AT3G46720, AT3G46940, AT3G52490, AT3G52930, AT3G55700, AT3G55710, AT4G04080, AT4G04450, AT4G09510, AT4G13780, AT4G18240, AT4G19110, AT4G19230, AT4G21690, AT4G22070, AT4G22220, AT4G26520, AT4G26530, AT4G29920, AT4G33430, AT4G34860, AT4G36690, AT4G38190, AT4G39660, AT5G04630, AT5G04660, AT5G05660, AT5G05860, AT5G05870, AT5G05880, AT5G05890, AT5G05900, AT5G16910, AT5G22130, AT5G33340, AT5G37950, AT5G38010, AT5G38040, AT5G44740, AT5G45340, AT5G45430, AT5G46330, AT5G48930, AT5G51740, AT5G54770, AT5G57130, AT5G59580, AT5G59590
GO:1901576	organic substance biosynthetic process	6338	64	33.13	6.8e-09	1.768e-06	P	AT1G02065, AT1G02730, AT1G15550, AT1G22340, AT1G22360, AT1G22370, AT1G22380, AT1G22400, AT1G25250, AT1G25440, AT1G62300, AT1G68130, AT1G68150, AT1G68520, AT1G73870, AT1G78270, AT1G80330, AT1G80340, AT2G01940, AT2G26480, AT2G33100, AT3G03050, AT3G10560, AT3G10570, AT3G11340, AT3G46650, AT3G46660, AT3G46670, AT3G46680, AT3G46690, AT3G46700, AT3G46720, AT3G46940, AT3G52490, AT3G55700, AT3G55710, AT4G04450, AT4G13780, AT4G18240, AT4G19230, AT4G21690, AT4G22070, AT4G29920, AT4G38190, AT5G04630, AT5G04660, AT5G05660, AT5G05860, AT5G05870, AT5G05880, AT5G05890, AT5G05900, AT5G16910, AT5G22130, AT5G37950, AT5G38010, AT5G38040, AT5G44740, AT5G45340, AT5G48930, AT5G54770, AT5G57130, AT5G59580, AT5G59590	AT1G02065, AT1G02730, AT1G15550, AT1G22340, AT1G22360, AT1G22370, AT1G22380, AT1G22400, AT1G25250, AT1G25440, AT1G62300, AT1G68130, AT1G68150, AT1G68520, AT1G73870, AT1G78270, AT1G80330, AT1G80340, AT2G01940, AT2G26480, AT2G33100, AT3G03050, AT3G10560, AT3G10570, AT3G11340, AT3G46650, AT3G46660, AT3G46670, AT3G46680, AT3G46690, AT3G46700, AT3G46720, AT3G46940, AT3G52490, AT3G55700, AT3G55710, AT4G04450, AT4G13780, AT4G18240, AT4G19230, AT4G21690, AT4G22070, AT4G29920, AT4G38190, AT5G04630, AT5G04660, AT5G05660, AT5G05860, AT5G05870, AT5G05880, AT5G05890, AT5G05900, AT5G16910, AT5G22130, AT5G37950, AT5G38010, AT5G38040, AT5G44740, AT5G45340, AT5G48930, AT5G54770, AT5G57130, AT5G59580, AT5G59590
GO:0044238	primary metabolic process	11638	93	60.83	2.1e-08	5.223e-06	P	AT1G02065, AT1G02730, AT1G15550, AT1G22340, AT1G22360, AT1G22370, AT1G22380, AT1G22400, AT1G22650, AT1G25250, AT1G25440, AT1G31450, AT1G34210, AT1G35580, AT1G47420, AT1G60900, AT1G62300, AT1G64830, AT1G65700, AT1G68130, AT1G68150, AT1G68520, AT1G71830, AT1G72000, AT1G73870, AT1G78270, AT1G80330, AT1G80340, AT2G01940, AT2G26480, AT2G28010, AT2G28040, AT2G28560, AT2G33100, AT2G35615, AT2G36460, AT3G03050, AT3G11340, AT3G24660, AT3G26085, AT3G28880, AT3G46650, AT3G46660, AT3G46670, AT3G46680, AT3G46690, AT3G46700, AT3G46720, AT3G46940, AT3G52490, AT3G52930, AT3G55700, AT3G55710, AT4G04080, AT4G04450, AT4G09510, AT4G13780, AT4G18240, AT4G19110, AT4G19230, AT4G21690, AT4G22070, AT4G22220, AT4G26520, AT4G26530, AT4G29920, AT4G33430, AT4G34860, AT4G36690, AT4G38190, AT4G39660, AT5G04660, AT5G05660, AT5G05860, AT5G05870, AT5G05880, AT5G05890, AT5G05900, AT5G16910, AT5G22130, AT5G33340, AT5G37950, AT5G38010, AT5G38040, AT5G44740, AT5G45340, AT5G45430, AT5G46330, AT5G48930, AT5G51740, AT5G57130, AT5G59580, AT5G59590	AT1G02065, AT1G02730, AT1G15550, AT1G22340, AT1G22360, AT1G22370, AT1G22380, AT1G22400, AT1G22650, AT1G25250, AT1G25440, AT1G31450, AT1G34210, AT1G35580, AT1G47420, AT1G60900, AT1G62300, AT1G64830, AT1G65700, AT1G68130, AT1G68150, AT1G68520, AT1G71830, AT1G72000, AT1G73870, AT1G78270, AT1G80330, AT1G80340, AT2G01940, AT2G26480, AT2G28010, AT2G28040, AT2G28560, AT2G33100, AT2G35615, AT2G36460, AT3G03050, AT3G11340, AT3G24660, AT3G26085, AT3G28880, AT3G46650, AT3G46660, AT3G46670, AT3G46680, AT3G46690, AT3G46700, AT3G46720, AT3G46940, AT3G52490, AT3G52930, AT3G55700, AT3G55710, AT4G04080, AT4G04450, AT4G09510, AT4G13780, AT4G18240, AT4G19110, AT4G19230, AT4G21690, AT4G22070, AT4G22220, AT4G26520, AT4G26530, AT4G29920, AT4G33430, AT4G34860, AT4G36690, AT4G38190, AT4G39660, AT5G04660, AT5G05660, AT5G05860, AT5G05870, AT5G05880, AT5G05890, AT5G05900, AT5G16910, AT5G22130, AT5G33340, AT5G37950, AT5G38010, AT5G38040, AT5G44740, AT5G45340, AT5G45430, AT5G46330, AT5G48930, AT5G51740, AT5G57130, AT5G59580, AT5G59590
GO:0055072	iron ion homeostasis	48	6	0.25	1.9e-07	4.528e-05	P	AT2G40300, AT3G11050, AT3G56090, AT4G04080, AT4G22220, AT5G01600	AT2G40300, AT3G11050, AT3G56090, AT4G04080, AT4G22220, AT5G01600
GO:0030244	cellulose biosynthetic process	49	6	0.26	2.1e-07	4.805e-05	P	AT1G02730, AT2G33100, AT3G03050, AT4G38190, AT5G16910, AT5G22130	AT1G02730, AT2G33100, AT3G03050, AT4G38190, AT5G16910, AT5G22130
GO:0051274	beta-glucan biosynthetic process	62	6	0.32	8.8e-07	1.936e-04	P	AT1G02730, AT2G33100, AT3G03050, AT4G38190, AT5G16910, AT5G22130	AT1G02730, AT2G33100, AT3G03050, AT4G38190, AT5G16910, AT5G22130
GO:0048878	chemical homeostasis	466	13	2.44	1.1e-06	2.330e-04	P	AT2G40300, AT2G47160, AT3G06450, AT3G11050, AT3G56090, AT3G62270, AT4G04080, AT4G19230, AT4G22220, AT5G01600, AT5G45340, AT5G48930, AT5G55250	AT2G40300, AT2G47160, AT3G06450, AT3G11050, AT3G56090, AT3G62270, AT4G04080, AT4G19230, AT4G22220, AT5G01600, AT5G45340, AT5G48930, AT5G55250
GO:0030003	cellular cation homeostasis	204	9	1.07	1.3e-06	2.656e-04	P	AT2G40300, AT2G47160, AT3G06450, AT3G11050, AT3G56090, AT3G62270, AT4G04080, AT4G22220, AT5G01600	AT2G40300, AT2G47160, AT3G06450, AT3G11050, AT3G56090, AT3G62270, AT4G04080, AT4G22220, AT5G01600
GO:0010601	positive regulation of auxin biosynthetic process	5	3	0.03	1.4e-06	2.761e-04	P	AT1G25250, AT1G68130, AT2G01940	AT1G25250, AT1G68130, AT2G01940
GO:0044237	cellular metabolic process	11644	88	60.86	2.1e-06	3.875e-04	P	AT1G02065, AT1G02730, AT1G15550, AT1G22340, AT1G22360, AT1G22370, AT1G22380, AT1G22400, AT1G25250, AT1G25440, AT1G34210, AT1G35580, AT1G47420, AT1G49170, AT1G60900, AT1G62300, AT1G65700, AT1G68130, AT1G68150, AT1G68520, AT1G69850, AT1G71830, AT1G73870, AT1G78270, AT1G80330, AT1G80340, AT2G01940, AT2G26480, AT2G28560, AT2G33100, AT2G36460, AT2G40300, AT3G03050, AT3G08860, AT3G11340, AT3G24660, AT3G28880, AT3G46650, AT3G46660, AT3G46670, AT3G46680, AT3G46690, AT3G46700, AT3G46720, AT3G46940, AT3G52490, AT3G52930, AT3G55700, AT3G55710, AT3G56090, AT4G04450, AT4G09510, AT4G13780, AT4G18240, AT4G19110, AT4G19230, AT4G21690, AT4G22070, AT4G26520, AT4G26530, AT4G29920, AT4G33430, AT4G36690, AT4G38190, AT4G39660, AT5G01600, AT5G04660, AT5G05660, AT5G05860, AT5G05870, AT5G05880, AT5G05890, AT5G05900, AT5G16910, AT5G22130, AT5G33340, AT5G37950, AT5G38010, AT5G38040, AT5G44740, AT5G45340, AT5G45430, AT5G46330, AT5G48930, AT5G54770, AT5G57130, AT5G59580, AT5G59590	AT1G02065, AT1G02730, AT1G15550, AT1G22340, AT1G22360, AT1G22370, AT1G22380, AT1G22400, AT1G25250, AT1G25440, AT1G34210, AT1G35580, AT1G47420, AT1G49170, AT1G60900, AT1G62300, AT1G65700, AT1G68130, AT1G68150, AT1G68520, AT1G69850, AT1G71830, AT1G73870, AT1G78270, AT1G80330, AT1G80340, AT2G01940, AT2G26480, AT2G28560, AT2G33100, AT2G36460, AT2G40300, AT3G03050, AT3G08860, AT3G11340, AT3G24660, AT3G28880, AT3G46650, AT3G46660, AT3G46670, AT3G46680, AT3G46690, AT3G46700, AT3G46720, AT3G46940, AT3G52490, AT3G52930, AT3G55700, AT3G55710, AT3G56090, AT4G04450, AT4G09510, AT4G13780, AT4G18240, AT4G19110, AT4G19230, AT4G21690, AT4G22070, AT4G26520, AT4G26530, AT4G29920, AT4G33430, AT4G36690, AT4G38190, AT4G39660, AT5G01600, AT5G04660, AT5G05660, AT5G05860, AT5G05870, AT5G05880, AT5G05890, AT5G05900, AT5G16910, AT5G22130, AT5G33340, AT5G37950, AT5G38010, AT5G38040, AT5G44740, AT5G45340, AT5G45430, AT5G46330, AT5G48930, AT5G54770, AT5G57130, AT5G59580, AT5G59590
GO:0006073	cellular glucan metabolic process	216	9	1.13	2.1e-06	3.875e-04	P	AT1G02730, AT1G68130, AT2G01940, AT2G33100, AT3G03050, AT4G18240, AT4G38190, AT5G16910, AT5G22130	AT1G02730, AT1G68130, AT2G01940, AT2G33100, AT3G03050, AT4G18240, AT4G38190, AT5G16910, AT5G22130
GO:0009250	glucan biosynthetic process	113	7	0.59	2.2e-06	3.933e-04	P	AT1G02730, AT2G33100, AT3G03050, AT4G18240, AT4G38190, AT5G16910, AT5G22130	AT1G02730, AT2G33100, AT3G03050, AT4G18240, AT4G38190, AT5G16910, AT5G22130
GO:0006873	cellular ion homeostasis	219	9	1.14	2.4e-06	4.160e-04	P	AT2G40300, AT2G47160, AT3G06450, AT3G11050, AT3G56090, AT3G62270, AT4G04080, AT4G22220, AT5G01600	AT2G40300, AT2G47160, AT3G06450, AT3G11050, AT3G56090, AT3G62270, AT4G04080, AT4G22220, AT5G01600
GO:0046886	positive regulation of hormone biosynthetic process	6	3	0.03	2.8e-06	4.576e-04	P	AT1G25250, AT1G68130, AT2G01940	AT1G25250, AT1G68130, AT2G01940
GO:0090355	positive regulation of auxin metabolic process	6	3	0.03	2.8e-06	4.576e-04	P	AT1G25250, AT1G68130, AT2G01940	AT1G25250, AT1G68130, AT2G01940
GO:0044042	glucan metabolic process	224	9	1.17	2.9e-06	4.608e-04	P	AT1G02730, AT1G68130, AT2G01940, AT2G33100, AT3G03050, AT4G18240, AT4G38190, AT5G16910, AT5G22130	AT1G02730, AT1G68130, AT2G01940, AT2G33100, AT3G03050, AT4G18240, AT4G38190, AT5G16910, AT5G22130
GO:0030243	cellulose metabolic process	77	6	0.4	3.2e-06	4.947e-04	P	AT1G02730, AT2G33100, AT3G03050, AT4G38190, AT5G16910, AT5G22130	AT1G02730, AT2G33100, AT3G03050, AT4G38190, AT5G16910, AT5G22130
GO:0006721	terpenoid metabolic process	170	8	0.89	3.3e-06	4.967e-04	P	AT1G15550, AT1G22380, AT1G80330, AT1G80340, AT3G46660, AT4G19230, AT4G21690, AT5G45340	AT1G15550, AT1G22380, AT1G80330, AT1G80340, AT3G46660, AT4G19230, AT4G21690, AT5G45340
GO:0032352	positive regulation of hormone metabolic process	7	3	0.04	4.8e-06	6.864e-04	P	AT1G25250, AT1G68130, AT2G01940	AT1G25250, AT1G68130, AT2G01940
GO:0009987	cellular process	15094	104	78.9	4.8e-06	6.864e-04	P	AT1G02065, AT1G02730, AT1G15550, AT1G22340, AT1G22360, AT1G22370, AT1G22380, AT1G22400, AT1G25250, AT1G25440, AT1G34210, AT1G35580, AT1G47420, AT1G49170, AT1G60900, AT1G62300, AT1G65700, AT1G68130, AT1G68150, AT1G68520, AT1G69850, AT1G71830, AT1G71870, AT1G73870, AT1G78270, AT1G80330, AT1G80340, AT2G01940, AT2G26480, AT2G28560, AT2G33100, AT2G36460, AT2G40300, AT2G47160, AT3G03050, AT3G06450, AT3G08860, AT3G10440, AT3G11050, AT3G11340, AT3G21180, AT3G24660, AT3G28880, AT3G46650, AT3G46660, AT3G46670, AT3G46680, AT3G46690, AT3G46700, AT3G46720, AT3G46940, AT3G52490, AT3G52930, AT3G55700, AT3G55710, AT3G56090, AT3G62270, AT4G04080, AT4G04450, AT4G09510, AT4G13780, AT4G18240, AT4G19110, AT4G19230, AT4G21690, AT4G22070, AT4G22220, AT4G26520, AT4G26530, AT4G29900, AT4G29920, AT4G33430, AT4G36690, AT4G38190, AT4G39660, AT5G01600, AT5G02390, AT5G04320, AT5G04660, AT5G05660, AT5G05860, AT5G05870, AT5G05880, AT5G05890, AT5G05900, AT5G16910, AT5G22130, AT5G33340, AT5G37950, AT5G38010, AT5G38040, AT5G44740, AT5G45340, AT5G45430, AT5G46330, AT5G48520, AT5G48930, AT5G49130, AT5G54770, AT5G57110, AT5G57130, AT5G59580, AT5G59590, AT5G61530	AT1G02065, AT1G02730, AT1G15550, AT1G22340, AT1G22360, AT1G22370, AT1G22380, AT1G22400, AT1G25250, AT1G25440, AT1G34210, AT1G35580, AT1G47420, AT1G49170, AT1G60900, AT1G62300, AT1G65700, AT1G68130, AT1G68150, AT1G68520, AT1G69850, AT1G71830, AT1G71870, AT1G73870, AT1G78270, AT1G80330, AT1G80340, AT2G01940, AT2G26480, AT2G28560, AT2G33100, AT2G36460, AT2G40300, AT2G47160, AT3G03050, AT3G06450, AT3G08860, AT3G10440, AT3G11050, AT3G11340, AT3G21180, AT3G24660, AT3G28880, AT3G46650, AT3G46660, AT3G46670, AT3G46680, AT3G46690, AT3G46700, AT3G46720, AT3G46940, AT3G52490, AT3G52930, AT3G55700, AT3G55710, AT3G56090, AT3G62270, AT4G04080, AT4G04450, AT4G09510, AT4G13780, AT4G18240, AT4G19110, AT4G19230, AT4G21690, AT4G22070, AT4G22220, AT4G26520, AT4G26530, AT4G29900, AT4G29920, AT4G33430, AT4G36690, AT4G38190, AT4G39660, AT5G01600, AT5G02390, AT5G04320, AT5G04660, AT5G05660, AT5G05860, AT5G05870, AT5G05880, AT5G05890, AT5G05900, AT5G16910, AT5G22130, AT5G33340, AT5G37950, AT5G38010, AT5G38040, AT5G44740, AT5G45340, AT5G45430, AT5G46330, AT5G48520, AT5G48930, AT5G49130, AT5G54770, AT5G57110, AT5G57130, AT5G59580, AT5G59590, AT5G61530
GO:0010143	cutin biosynthetic process	24	4	0.13	7e-06	9.766e-04	P	AT3G10560, AT3G10570, AT5G04630, AT5G04660	AT3G10560, AT3G10570, AT5G04630, AT5G04660
GO:0051273	beta-glucan metabolic process	92	6	0.48	9e-06	1.226e-03	P	AT1G02730, AT2G33100, AT3G03050, AT4G38190, AT5G16910, AT5G22130	AT1G02730, AT2G33100, AT3G03050, AT4G38190, AT5G16910, AT5G22130
GO:0006720	isoprenoid metabolic process	200	8	1.05	1.1e-05	1.463e-03	P	AT1G15550, AT1G22380, AT1G80330, AT1G80340, AT3G46660, AT4G19230, AT4G21690, AT5G45340	AT1G15550, AT1G22380, AT1G80330, AT1G80340, AT3G46660, AT4G19230, AT4G21690, AT5G45340
GO:0006826	iron ion transport	28	4	0.15	1.3e-05	1.690e-03	P	AT2G40300, AT3G11050, AT3G56090, AT5G01600	AT2G40300, AT3G11050, AT3G56090, AT5G01600
GO:0044264	cellular polysaccharide metabolic process	276	9	1.44	1.5e-05	1.865e-03	P	AT1G02730, AT1G68130, AT2G01940, AT2G33100, AT3G03050, AT4G18240, AT4G38190, AT5G16910, AT5G22130	AT1G02730, AT1G68130, AT2G01940, AT2G33100, AT3G03050, AT4G18240, AT4G38190, AT5G16910, AT5G22130
GO:0055080	cation homeostasis	276	9	1.44	1.5e-05	1.865e-03	P	AT2G40300, AT2G47160, AT3G06450, AT3G11050, AT3G56090, AT3G62270, AT4G04080, AT4G22220, AT5G01600	AT2G40300, AT2G47160, AT3G06450, AT3G11050, AT3G56090, AT3G62270, AT4G04080, AT4G22220, AT5G01600
GO:0055082	cellular chemical homeostasis	280	9	1.46	1.7e-05	2.069e-03	P	AT2G40300, AT2G47160, AT3G06450, AT3G11050, AT3G56090, AT3G62270, AT4G04080, AT4G22220, AT5G01600	AT2G40300, AT2G47160, AT3G06450, AT3G11050, AT3G56090, AT3G62270, AT4G04080, AT4G22220, AT5G01600
GO:0009686	gibberellin biosynthetic process	30	4	0.16	1.8e-05	2.145e-03	P	AT1G15550, AT1G80330, AT1G80340, AT4G21690	AT1G15550, AT1G80330, AT1G80340, AT4G21690
GO:0016102	diterpenoid biosynthetic process	31	4	0.16	2e-05	2.335e-03	P	AT1G15550, AT1G80330, AT1G80340, AT4G21690	AT1G15550, AT1G80330, AT1G80340, AT4G21690
GO:0044262	cellular carbohydrate metabolic process	440	11	2.3	2.1e-05	2.402e-03	P	AT1G02730, AT1G35580, AT1G68130, AT2G01940, AT2G33100, AT3G03050, AT4G09510, AT4G18240, AT4G38190, AT5G16910, AT5G22130	AT1G02730, AT1G35580, AT1G68130, AT2G01940, AT2G33100, AT3G03050, AT4G09510, AT4G18240, AT4G38190, AT5G16910, AT5G22130
GO:0010600	regulation of auxin biosynthetic process	11	3	0.06	2.2e-05	2.467e-03	P	AT1G25250, AT1G68130, AT2G01940	AT1G25250, AT1G68130, AT2G01940
GO:0009685	gibberellin metabolic process	32	4	0.17	2.3e-05	2.530e-03	P	AT1G15550, AT1G80330, AT1G80340, AT4G21690	AT1G15550, AT1G80330, AT1G80340, AT4G21690
GO:0044724	single-organism carbohydrate catabolic process	109	6	0.57	2.4e-05	2.590e-03	P	AT1G35580, AT2G36460, AT3G52930, AT4G09510, AT4G26520, AT4G26530	AT1G35580, AT2G36460, AT3G52930, AT4G09510, AT4G26520, AT4G26530
GO:0098771	inorganic ion homeostasis	294	9	1.54	2.5e-05	2.648e-03	P	AT2G40300, AT2G47160, AT3G06450, AT3G11050, AT3G56090, AT3G62270, AT4G04080, AT4G22220, AT5G01600	AT2G40300, AT2G47160, AT3G06450, AT3G11050, AT3G56090, AT3G62270, AT4G04080, AT4G22220, AT5G01600
GO:1900992	(-)-secologanin metabolic process	2	2	0.01	2.7e-05	2.709e-03	P	AT1G22380, AT3G46660	AT1G22380, AT3G46660
GO:1900994	(-)-secologanin biosynthetic process	2	2	0.01	2.7e-05	2.709e-03	P	AT1G22380, AT3G46660	AT1G22380, AT3G46660
GO:1901806	beta-glucoside biosynthetic process	2	2	0.01	2.7e-05	2.709e-03	P	AT1G22380, AT3G46660	AT1G22380, AT3G46660
GO:0033692	cellular polysaccharide biosynthetic process	166	7	0.87	2.8e-05	2.761e-03	P	AT1G02730, AT2G33100, AT3G03050, AT4G18240, AT4G38190, AT5G16910, AT5G22130	AT1G02730, AT2G33100, AT3G03050, AT4G18240, AT4G38190, AT5G16910, AT5G22130
GO:0016137	glycoside metabolic process	12	3	0.06	3e-05	2.860e-03	P	AT1G22380, AT3G46660, AT5G05860	AT1G22380, AT3G46660, AT5G05860
GO:0090354	regulation of auxin metabolic process	12	3	0.06	3e-05	2.860e-03	P	AT1G25250, AT1G68130, AT2G01940	AT1G25250, AT1G68130, AT2G01940
GO:0046916	cellular transition metal ion homeostasis	118	6	0.62	3.7e-05	3.470e-03	P	AT2G40300, AT3G11050, AT3G56090, AT4G04080, AT4G22220, AT5G01600	AT2G40300, AT3G11050, AT3G56090, AT4G04080, AT4G22220, AT5G01600
GO:0050801	ion homeostasis	318	9	1.66	4.7e-05	4.336e-03	P	AT2G40300, AT2G47160, AT3G06450, AT3G11050, AT3G56090, AT3G62270, AT4G04080, AT4G22220, AT5G01600	AT2G40300, AT2G47160, AT3G06450, AT3G11050, AT3G56090, AT3G62270, AT4G04080, AT4G22220, AT5G01600
GO:0046885	regulation of hormone biosynthetic process	14	3	0.07	4.9e-05	4.449e-03	P	AT1G25250, AT1G68130, AT2G01940	AT1G25250, AT1G68130, AT2G01940
GO:0016101	diterpenoid metabolic process	39	4	0.2	5.1e-05	4.488e-03	P	AT1G15550, AT1G80330, AT1G80340, AT4G21690	AT1G15550, AT1G80330, AT1G80340, AT4G21690
GO:0042592	homeostatic process	669	13	3.5	5.1e-05	4.488e-03	P	AT2G40300, AT2G47160, AT3G06450, AT3G11050, AT3G56090, AT3G62270, AT4G04080, AT4G19230, AT4G22220, AT5G01600, AT5G45340, AT5G48930, AT5G55250	AT2G40300, AT2G47160, AT3G06450, AT3G11050, AT3G56090, AT3G62270, AT4G04080, AT4G19230, AT4G22220, AT5G01600, AT5G45340, AT5G48930, AT5G55250
GO:0000003	reproduction	413	10	2.16	6.6e-05	5.720e-03	P	AT1G02065, AT1G34210, AT1G71830, AT2G28560, AT3G10440, AT3G10560, AT3G21180, AT4G19230, AT5G02390, AT5G04320	AT1G02065, AT1G34210, AT1G71830, AT2G28560, AT3G10440, AT3G10560, AT3G21180, AT4G19230, AT5G02390, AT5G04320
GO:0032350	regulation of hormone metabolic process	16	3	0.08	7.4e-05	6.134e-03	P	AT1G25250, AT1G68130, AT2G01940	AT1G25250, AT1G68130, AT2G01940
GO:0097502	mannosylation	16	3	0.08	7.4e-05	6.134e-03	P	AT1G02730, AT3G03050, AT5G16910	AT1G02730, AT3G03050, AT5G16910
GO:2000012	regulation of auxin polar transport	16	3	0.08	7.4e-05	6.134e-03	P	AT1G25250, AT1G68130, AT2G01940	AT1G25250, AT1G68130, AT2G01940
GO:1901804	beta-glucoside metabolic process	3	2	0.02	8.1e-05	6.606e-03	P	AT1G22380, AT3G46660	AT1G22380, AT3G46660
GO:0000271	polysaccharide biosynthetic process	197	7	1.03	8.2e-05	6.606e-03	P	AT1G02730, AT2G33100, AT3G03050, AT4G18240, AT4G38190, AT5G16910, AT5G22130	AT1G02730, AT2G33100, AT3G03050, AT4G18240, AT4G38190, AT5G16910, AT5G22130
GO:0044711	single-organism biosynthetic process	1986	24	10.38	9.3e-05	7.388e-03	P	AT1G02730, AT1G11600, AT1G15550, AT1G22380, AT1G80330, AT1G80340, AT2G33100, AT3G03050, AT3G10560, AT3G10570, AT3G46660, AT3G46940, AT4G18240, AT4G19230, AT4G21690, AT4G38190, AT5G04630, AT5G04660, AT5G16910, AT5G22130, AT5G44740, AT5G45340, AT5G48930, AT5G54770	AT1G02730, AT1G11600, AT1G15550, AT1G22380, AT1G80330, AT1G80340, AT2G33100, AT3G03050, AT3G10560, AT3G10570, AT3G46660, AT3G46940, AT4G18240, AT4G19230, AT4G21690, AT4G38190, AT5G04630, AT5G04660, AT5G16910, AT5G22130, AT5G44740, AT5G45340, AT5G48930, AT5G54770
GO:0016114	terpenoid biosynthetic process	144	6	0.75	0.00011	8.619e-03	P	AT1G15550, AT1G22380, AT1G80330, AT1G80340, AT3G46660, AT4G21690	AT1G15550, AT1G22380, AT1G80330, AT1G80340, AT3G46660, AT4G21690
GO:0034637	cellular carbohydrate biosynthetic process	214	7	1.12	0.00014	1.082e-02	P	AT1G02730, AT2G33100, AT3G03050, AT4G18240, AT4G38190, AT5G16910, AT5G22130	AT1G02730, AT2G33100, AT3G03050, AT4G18240, AT4G38190, AT5G16910, AT5G22130
GO:0055076	transition metal ion homeostasis	151	6	0.79	0.00015	1.144e-02	P	AT2G40300, AT3G11050, AT3G56090, AT4G04080, AT4G22220, AT5G01600	AT2G40300, AT3G11050, AT3G56090, AT4G04080, AT4G22220, AT5G01600
GO:0016138	glycoside biosynthetic process	4	2	0.02	0.00016	1.189e-02	P	AT1G22380, AT3G46660	AT1G22380, AT3G46660
GO:0044571	[2Fe-2S] cluster assembly	4	2	0.02	0.00016	1.189e-02	P	AT4G04080, AT4G22220	AT4G04080, AT4G22220
GO:0009832	plant-type cell wall biogenesis	159	6	0.83	0.00019	1.393e-02	P	AT1G02730, AT2G33100, AT3G03050, AT4G38190, AT5G16910, AT5G22130	AT1G02730, AT2G33100, AT3G03050, AT4G38190, AT5G16910, AT5G22130
GO:0042445	hormone metabolic process	162	6	0.85	0.00021	1.521e-02	P	AT1G25250, AT1G68130, AT2G01940, AT4G19230, AT5G05860, AT5G45340	AT1G25250, AT1G68130, AT2G01940, AT4G19230, AT5G05860, AT5G45340
GO:0006875	cellular metal ion homeostasis	165	6	0.86	0.00024	1.695e-02	P	AT2G40300, AT3G11050, AT3G56090, AT4G04080, AT4G22220, AT5G01600	AT2G40300, AT3G11050, AT3G56090, AT4G04080, AT4G22220, AT5G01600
GO:0051321	meiotic cell cycle	165	6	0.86	0.00024	1.695e-02	P	AT1G02065, AT1G34210, AT1G71830, AT2G28560, AT3G10440, AT5G04320	AT1G02065, AT1G34210, AT1G71830, AT2G28560, AT3G10440, AT5G04320
