output_prefix	name	motif_id	cluster	total_tfbs	HS_mean_score	HS_bound	CK_mean_score	CK_bound	HS_CK_change	HS_CK_pvalue	HS_CK_highlighted
_C2_Trihelix_11-C3_Trihelix_8	NA	C2_Trihelix_11-C3_Trihelix_8	C_	575	9.84565	87	5.53963	6	0.81048	6.0948e-131	True
_C3_LOBAS2_23	NA	C3_LOBAS2_23	C_	137	10.39869	24	5.53498	0	0.8758	3.12906e-102	True
_C3_AP2EREBP_143	NA	C3_AP2EREBP_143	C_3	380	10.52376	59	5.94768	5	0.81132	1.51168e-119	True
_C3_AP2EREBP_231	NA	C3_AP2EREBP_231	C_31	326	10.96827	59	6.61509	11	0.70774	8.13515e-111	True
_C3_AP2EREBP_174	NA	C3_AP2EREBP_174	C_4	193	11.05701	37	5.71259	1	0.90744	8.11232e-111	True
_C3_AP2EREBP_26	NA	C3_AP2EREBP_26	C_2	295	11.27178	59	7.11476	15	0.69983	2.31156e-109	True
_C2_Trihelix_3-C3_Trihelix_2	NA	C2_Trihelix_3-C3_Trihelix_2	C_	736	10.29321	103	5.4035	3	0.94295	1.78015e-141	True
_C2_Trihelix_4	NA	C2_Trihelix_4	C_	735	10.30804	104	5.40761	3	0.94401	5.79147e-147	True
_C3_Trihelix_11	NA	C3_Trihelix_11	C_	302	10.86891	44	5.80556	3	0.96529	2.98208e-123	True
_C3_AP2EREBP_55	NA	C3_AP2EREBP_55	C_	695	10.2971	102	5.64044	7	0.86739	9.65973e-137	True
_C3_AP2EREBP_126	NA	C3_AP2EREBP_126	C_31	326	10.96832	59	6.61374	11	0.70801	7.83769e-111	True
_C3_Trihelix_81	NA	C3_Trihelix_81	C_	317	10.54205	50	6.22995	10	0.74288	9.45309e-112	True
_C3_Trihelix_82	NA	C3_Trihelix_82	C_	130	10.66373	21	6.04286	4	0.82446	3.1954e-94	True
_C3_NAC_40	NA	C3_NAC_40	C_0	287	10.53554	41	6.33459	10	0.7598	1.68192e-111	True
_C3_Trihelix_83	NA	C3_Trihelix_83	C_	57	12.78816	13	7.15963	4	0.79503	1.84579e-79	True
_C3_SBP_12	NA	C3_SBP_12	C_2	231	10.79561	37	6.39243	6	0.76786	6.61228e-105	True
_C2_NAC_57	NA	C2_NAC_57	C_	469	10.44988	68	6.40976	14	0.72176	5.69268e-119	True
_C3_NAC_74	NA	C3_NAC_74	C_4	334	10.47785	50	6.10449	4	0.85753	6.36431e-124	True
_C3_NAC_86	NA	C3_NAC_86	C_6	312	10.59972	45	6.6254	11	0.59842	6.67171e-109	True
_C3_Trihelix_85	NA	C3_Trihelix_85	C_	32	11.23226	5	6.00758	1	0.85901	1.00677e-63	True
_C3_bZIP_16	NA	C3_bZIP_16	C_6	95	16.70769	39	8.28522	7	1.04494	2.6239e-99	True
_C3_AP2EREBP_166	NA	C3_AP2EREBP_166	C_	486	9.90169	61	6.25511	10	0.71523	2.79515e-125	True
_C3_AP2EREBP_43	NA	C3_AP2EREBP_43	C_	601	10.05606	69	5.94378	7	0.7688	3.80641e-132	True
_C3_MYB_25	NA	C3_MYB_25	C_	264	10.12305	29	6.23365	4	0.7145	9.87491e-111	True
_C3_AP2EREBP_61	NA	C3_AP2EREBP_61	C_	372	10.08904	49	5.82003	1	0.78567	1.59629e-117	True
_C3_ARF_1	NA	C3_ARF_1	C_	946	10.45292	135	5.87707	10	0.87491	1.0018e-137	True
_C3_AP2EREBP_247	NA	C3_AP2EREBP_247	C_47	216	10.76985	30	5.93069	5	0.8515	1.37159e-109	True
_C2_AP2EREBP_5-C3_AP2EREBP_7	NA	C2_AP2EREBP_5-C3_AP2EREBP_7	C_	542	9.8352	60	6.04569	9	0.68259	1.49173e-128	True
_C2_AP2EREBP_6-C3_AP2EREBP_8	NA	C2_AP2EREBP_6-C3_AP2EREBP_8	C_	367	9.94249	41	5.6701	2	0.87144	1.30421e-122	True
_C2_AP2EREBP_18	NA	C2_AP2EREBP_18	C_	222	10.95596	39	5.72316	2	0.95128	1.93284e-113	True
_C3_HMG_3	NA	C3_HMG_3	C_	63	10.60546	10	5.97114	1	0.83423	1.93861e-77	True
_C3_HMG_4	NA	C3_HMG_4	C_	949	10.44267	134	5.87608	10	0.87434	5.83496e-141	True
_C3_HMG_5	NA	C3_HMG_5	C_	627	11.03596	112	6.87498	28	0.69697	1.04356e-123	True
_C3_AP2EREBP_48	NA	C3_AP2EREBP_48	C_	604	10.04888	69	5.93602	7	0.77093	5.97921e-132	True
_C3_FAR1_7	NA	C3_FAR1_7	C_	47	9.14617	5	5.11254	0	0.77815	3.4138e-76	True
_C2_LOBAS2_1-C3_LOBAS2_1	NA	C2_LOBAS2_1-C3_LOBAS2_1	C_	725	9.2728	82	6.35386	28	0.52674	6.09304e-116	True
_C3_G2like_7	NA	C3_G2like_7	C_	157	9.58658	20	5.44	3	0.77702	3.24311e-104	True
_C2_Trihelix_13-C3_Trihelix_10	NA	C2_Trihelix_13-C3_Trihelix_10	C_	751	9.94242	107	6.3688	24	0.64465	4.22352e-126	True
_C3_Trihelix_37	NA	C3_Trihelix_37	C_	283	10.00868	41	6.35392	10	0.70275	8.91902e-111	True
_C2_Trihelix_55-C3_Trihelix_114	NA	C2_Trihelix_55-C3_Trihelix_114	C_	393	9.92969	65	6.32911	12	0.59966	2.79448e-113	True
_C3_C2C2gata_70	NA	C3_C2C2gata_70	C_	306	10.95243	55	6.38997	11	0.73609	4.62255e-115	True
_C3_C2C2gata_71	NA	C3_C2C2gata_71	C_	567	10.64145	91	6.48788	24	0.64237	1.70351e-114	True
_C3_AP2EREBP_69	NA	C3_AP2EREBP_69	C_	267	9.99044	34	5.89794	6	0.70137	5.13833e-110	True
_C2_NAC_78-C3_NAC_82	NA	C2_NAC_78-C3_NAC_82	C_	274	10.88406	49	6.49056	12	0.71733	1.77838e-113	True
_C2_AP2EREBP_68-C3_AP2EREBP_187	NA	C2_AP2EREBP_68-C3_AP2EREBP_187	C_	541	10.91501	88	6.25569	12	0.75613	4.92868e-125	True
_C3_bZIP_44	NA	C3_bZIP_44	C_	500	10.07533	65	6.05318	7	0.75686	2.31e-123	True
_C2_AP2EREBP_63-C3_AP2EREBP_172	NA	C2_AP2EREBP_63-C3_AP2EREBP_172	C_2	141	10.29833	18	6.28875	4	0.79299	1.19758e-96	True
_C3_AP2EREBP_153	NA	C3_AP2EREBP_153	C_2	141	10.298	18	6.28751	4	0.79286	1.21685e-96	True
_C3_AP2EREBP_173	NA	C3_AP2EREBP_173	C_	44	10.48244	6	6.7482	2	0.77659	6.57523e-72	True
_C2_Trihelix_5-C3_Trihelix_3	NA	C2_Trihelix_5-C3_Trihelix_3	C_	797	10.0042	93	5.79643	9	0.76766	9.2691e-133	True
_C3_Trihelix_17	NA	C3_Trihelix_17	C_	194	9.88598	17	5.74249	3	0.79932	7.32657e-110	True
_C3_Trihelix_18	NA	C3_Trihelix_18	C_	420	9.9016	47	5.92557	7	0.69124	2.5554e-117	True
_C3_Trihelix_19	NA	C3_Trihelix_19	C_	366	10.31042	46	6.23834	8	0.69133	1.03008e-111	True
_C3_Trihelix_20	NA	C3_Trihelix_20	C_	441	10.39706	53	5.71022	4	0.89063	6.95731e-136	True
_C3_Trihelix_4	NA	C3_Trihelix_4	C_	793	10.31638	106	5.90518	11	0.80572	5.07785e-137	True
_C3_Trihelix_21	NA	C3_Trihelix_21	C_	369	9.5651	38	5.72533	5	0.6866	1.02802e-114	True
_C3_Trihelix_22	NA	C3_Trihelix_22	C_	608	10.12239	77	6.36031	17	0.65071	6.48162e-130	True
_C3_Trihelix_23	NA	C3_Trihelix_23	C_	621	10.37212	88	6.07122	13	0.78983	1.3425e-125	True
_C3_Trihelix_24	NA	C3_Trihelix_24	C_	1054	10.51459	153	6.18145	23	0.72582	6.13444e-135	True
_C3_Trihelix_25	NA	C3_Trihelix_25	C_	346	10.43222	49	5.90559	4	0.87046	2.80151e-121	True
_C3_Trihelix_26	NA	C3_Trihelix_26	C_	214	10.53418	30	5.90707	1	0.88656	1.04818e-108	True
_C3_Trihelix_27	NA	C3_Trihelix_27	C_	209	10.0767	27	5.81309	2	0.83301	6.89151e-109	True
_C3_AP2EREBP_128	NA	C3_AP2EREBP_128	C_	270	11.13174	49	5.80106	4	0.90986	2.37611e-117	True
_C3_AP2EREBP_145	NA	C3_AP2EREBP_145	C_	269	11.16751	49	5.80129	4	0.9156	1.44591e-117	True
_C3_AP2EREBP_131	NA	C3_AP2EREBP_131	C_	109	11.36982	20	5.71162	2	0.9724	2.4327e-104	True
_C3_AP2EREBP_13	NA	C3_AP2EREBP_13	C_	827	9.94624	101	5.76624	7	0.82895	1.65756e-139	True
_C3_LOBAS2_36	NA	C3_LOBAS2_36	C_	61	12.16108	10	7.15903	2	0.75943	2.01777e-83	True
_C3_Trihelix_55	NA	C3_Trihelix_55	C_	793	10.31762	106	5.90657	11	0.80615	4.81538e-137	True
_C3_WRKY_30	NA	C3_WRKY_30	C_	153	10.95806	28	6.02614	1	0.87611	5.86079e-107	True
_C3_AP2EREBP_88	NA	C3_AP2EREBP_88	C_	66	11.96753	13	6.70176	3	0.78168	1.43818e-83	True
_C3_AP2EREBP_156	NA	C3_AP2EREBP_156	C_	499	10.06689	65	6.03943	7	0.75779	1.42848e-124	True
_C3_E2FDP_13	NA	C3_E2FDP_13	C_	49	9.49549	5	5.54374	0	0.76341	1.86722e-79	True
_C3_BZR_5	NA	C3_BZR_5	C_	10	11.57275	2	6.70931	0	0.91002	2.74562e-51	True
_C3_FHA_4	NA	C3_FHA_4	C_9	68	11.67181	11	7.0064	3	0.7559	2.50254e-84	True
_C3_NLP_21	NA	C3_NLP_21	C_9	167	11.88443	33	6.86964	5	0.76555	3.25063e-105	True
_C3_C2C2COlike_11	NA	C3_C2C2COlike_11	C_	49	11.00075	10	6.09736	1	0.77234	6.08333e-80	True
_C2_AP2EREBP_19-C3_AP2EREBP_28	NA	C2_AP2EREBP_19-C3_AP2EREBP_28	C_	593	10.49853	91	6.76256	22	0.5451	6.28958e-110	True
_C3_AP2EREBP_57	NA	C3_AP2EREBP_57	C_	485	11.22134	84	6.93014	19	0.6707	6.37026e-111	True
_C2_AP2EREBP_76-C3_AP2EREBP_223	NA	C2_AP2EREBP_76-C3_AP2EREBP_223	C_	306	10.92996	55	6.38641	11	0.73285	7.12111e-115	True
_C3_AP2EREBP_21	NA	C3_AP2EREBP_21	C_2	221	11.68481	45	6.75081	8	0.77634	5.81388e-102	True
_C3_AP2EREBP_22	NA	C3_AP2EREBP_22	C_2	414	11.1222	77	6.52467	16	0.72722	8.0429e-120	True
_C3_AP2EREBP_23	NA	C3_AP2EREBP_23	C_3	440	11.04391	67	6.34544	10	0.78335	2.66904e-125	True
_C3_AP2EREBP_24	NA	C3_AP2EREBP_24	C_	572	9.90995	68	5.9494	7	0.78117	7.21922e-124	True
_C3_NAC_43	NA	C3_NAC_43	C_3	40	11.79082	9	6.85692	1	0.86059	4.36709e-78	True
_C3_AP2EREBP_138	NA	C3_AP2EREBP_138	C_	92	10.43412	13	6.17886	2	0.75959	9.13839e-91	True
_C3_bZIP_32	NA	C3_bZIP_32	C_	136	9.71783	16	5.61499	2	0.8097	1.6916e-98	True
_C3_NAC_81	NA	C3_NAC_81	C_1	59	13.3776	15	7.30132	4	0.77545	3.59694e-80	True
_C4_MYB_35	NA	C4_MYB_35	C_	105	9.37539	13	11.87716	27	-0.34563	1.17144e-55	True
_C4_WRKY_9	NA	C4_WRKY_9	C_	77	9.49212	15	13.47058	20	-0.41859	5.73341e-59	True
_C4_HB_11-C5_HB_5	NA	C4_HB_11-C5_HB_5	C_1-C5_HB_5	798	7.98917	69	10.04397	145	-0.28272	3.75612e-95	True
_C2_LOBAS2_6-C3_LOBAS2_9	NA	C2_LOBAS2_6-C3_LOBAS2_9	C_	523	9.65081	72	6.14271	16	0.61551	1.38229e-111	True
_C3_AP2EREBP_40	NA	C3_AP2EREBP_40	C_	853	10.13598	113	6.20845	17	0.74053	3.30546e-135	True
_C3_LOBAS2_21	NA	C3_LOBAS2_21	C_	52	9.20373	7	5.25057	1	0.84431	4.13555e-78	True
_C5_AP2EREBP_2	NA	C5_AP2EREBP_2	C_	567	8.30134	54	10.07245	99	-0.27088	4.64154e-79	True
_C2_AP2EREBP_38-C3_AP2EREBP_92	NA	C2_AP2EREBP_38-C3_AP2EREBP_92	C_	481	10.87581	81	6.41688	16	0.74935	1.24181e-120	True
_C3_bZIP_2	NA	C3_bZIP_2	C_6	142	14.27425	44	8.06396	10	0.77752	1.22346e-96	True
_C3_AP2EREBP_32	NA	C3_AP2EREBP_32	C_2	554	10.56057	63	7.13678	31	0.58465	2.34387e-115	True
_C2_AP2EREBP_1-C3_AP2EREBP_1	NA	C2_AP2EREBP_1-C3_AP2EREBP_1	C_	629	10.09164	74	6.34405	16	0.72211	3.10045e-127	True
_C2_Trihelix_2-C3_Trihelix_1	NA	C2_Trihelix_2-C3_Trihelix_1	C_	619	9.95	93	5.25774	3	0.90465	1.18513e-133	True
_C2_AP2EREBP_10-C3_AP2EREBP_11	NA	C2_AP2EREBP_10-C3_AP2EREBP_11	C_	298	10.70326	46	5.98202	4	0.87522	1.05561e-122	True
_C2_C2H2_17-C3_C2H2_29	NA	C2_C2H2_17-C3_C2H2_29	C_7-C3_C2H2_29	1270	9.71258	172	7.3748	81	0.36905	6.78573e-112	True
_C3_C2C2YABBY_9	NA	C3_C2C2YABBY_9	C_	521	9.94427	70	6.43157	20	0.60405	4.44502e-118	True
_C3_LOBAS2_15	NA	C3_LOBAS2_15	C_	500	10.14065	72	6.71358	20	0.62682	2.41715e-115	True
_C4_TCP_1	NA	C4_TCP_1	C_	252	9.57209	28	13.04475	65	-0.35222	1.57875e-73	True
_C1_TCP_25	NA	C1_TCP_25	C_	78	8.30997	9	13.44441	23	-0.5537	3.19799e-70	True
_C1_TCP_24	NA	C1_TCP_24	C_	76	8.53428	6	12.313	20	-0.45642	1.8926e-62	True
_C4_MYB_11	NA	C4_MYB_11	C_	90	9.35531	9	12.10722	22	-0.27957	8.79652e-45	True
_C2_C2C2YABBY_3	NA	C2_C2C2YABBY_3	C_	508	8.5975	57	11.09825	107	-0.32055	1.70482e-85	True
_C4_C2C2YABBY_17	NA	C4_C2C2YABBY_17	C_	301	9.03532	35	11.63861	70	-0.29805	5.36462e-71	True
_C3_ARF_2	NA	C3_ARF_2	C_	414	10.37282	65	6.39687	16	0.60857	2.91124e-112	True
_C2_MADS_14	NA	C2_MADS_14	C_	155	8.46413	17	10.05353	27	-0.26888	1.26643e-55	True
_C1_C2H2_10	NA	C1_C2H2_10	C_	413	8.13319	37	10.21281	74	-0.26115	3.02113e-77	True
_C4_bHLH_4	NA	C4_bHLH_4	C_	570	8.95541	67	11.21742	124	-0.2821	1.60543e-86	True
_C2_ZFHD_6	NA	C2_ZFHD_6	C_	171	7.82025	15	10.3653	35	-0.31431	2.3719e-69	True
_C5_NAC_14	NA	C5_NAC_14	C_	260	9.4656	35	11.48852	62	-0.27981	9.14208e-67	True
_C2_ZFHD_7	NA	C2_ZFHD_7	C_	35	5.69725	0	7.32674	1	-0.31815	8.68122e-36	True
_C4_NAC_14-C5_NAC_8	NA	C4_NAC_14-C5_NAC_8	C_	185	7.73589	11	9.6645	29	-0.32645	1.22556e-68	True
_C1_EIL_2	NA	C1_EIL_2	C_	507	8.80336	50	10.50713	90	-0.28754	1.77278e-78	True
_C2_MYBrelated_16	NA	C2_MYBrelated_16	C_	976	7.98568	83	10.14356	152	-0.28808	7.35832e-99	True
_C4_WRKY_10	NA	C4_WRKY_10	C_0	479	8.61802	58	11.35198	96	-0.32477	2.20834e-89	True
_C4_Homeobox_5-C5_Homeobox_5	NA	C4_Homeobox_5-C5_Homeobox_5	C_	1199	7.72761	109	9.66747	173	-0.2741	2.52977e-99	True
_C2_C3H_8-C3_C3H_7	NA	C2_C3H_8-C3_C3H_7	C_	533	9.15326	62	5.91285	16	0.58429	9.70645e-112	True
_C2_ND_7	NA	C2_ND_7	C_	973	6.86828	57	8.44451	110	-0.26807	1.12267e-94	True
