output_prefix	name	motif_id	cluster	total_tfbs	HS_mean_score	HS_bound	CK_mean_score	CK_bound	HS_CK_change	HS_CK_pvalue	HS_CK_highlighted
_C3_MYB_3	NA	C3_MYB_3	C_	139	12.09252	27	8.74564	17	0.34877	1.41618e-60	True
_C3_AP2EREBP_31	NA	C3_AP2EREBP_31	C_1	343	13.15425	84	7.71347	28	0.67077	6.01243e-110	True
_C3_C2H2_49	NA	C3_C2H2_49	C_	400	13.01862	99	10.12681	56	0.35602	3.18528e-89	True
_C3_Trihelix_48	NA	C3_Trihelix_48	C_	206	12.5332	47	8.05701	20	0.52069	3.09344e-91	True
_C3_HSF_30	NA	C3_HSF_30	C_	231	12.39718	47	8.67954	23	0.33086	3.49469e-70	True
_C3_C2C2COlike_7	NA	C3_C2C2COlike_7	C_4	153	13.28326	40	8.83934	17	0.46728	2.19724e-80	True
_C3_C2H2_26	NA	C3_C2H2_26	C_	266	8.60031	32	9.56728	43	-0.25495	3.88152e-67	True
_C3_RAV_5	NA	C3_RAV_5	C_7	262	11.57611	58	8.53509	31	0.38479	7.84543e-80	True
_C3_AP2EREBP_92	NA	C3_AP2EREBP_92	C_2	550	12.25813	133	8.72605	69	0.40161	2.83067e-101	True
_C3_ABI3VP1_36	NA	C3_ABI3VP1_36	C_	183	12.43923	34	6.68018	12	0.74683	1.03612e-103	True
_C3_AP2EREBP_30	NA	C3_AP2EREBP_30	C_	430	10.92456	72	6.92532	18	0.4852	1.47975e-102	True
_C3_AP2EREBP_4	NA	C3_AP2EREBP_4	C_	1679	10.75434	285	8.70542	177	0.22414	3.6637e-103	True
_C3_AP2EREBP_5	NA	C3_AP2EREBP_5	C_	569	11.6597	110	8.11684	43	0.39458	9.62276e-98	True
_C3_AP2EREBP_15	NA	C3_AP2EREBP_15	C_	317	12.37551	69	7.18299	24	0.74466	7.48784e-112	True
_C3_FAR1_3	NA	C3_FAR1_3	C_8	220	12.50247	50	7.35251	14	0.58705	1.00186e-98	True
_C1_C3H_7	NA	C1_C3H_7	C_	732	8.49406	78	9.56648	89	-0.23419	5.89998e-83	True
_C3_SBP_9	NA	C3_SBP_9	C_4	153	13.28326	40	8.83934	17	0.46728	2.19724e-80	True
_C3_AP2EREBP_32	NA	C3_AP2EREBP_32	C_2	874	11.57878	178	8.79073	109	0.33593	1.79294e-101	True
_C3_AP2EREBP_74	NA	C3_AP2EREBP_74	C_4	571	12.67543	137	9.46885	81	0.41825	5.11529e-96	True
_C3_Trihelix_3	NA	C3_Trihelix_3	C_	431	10.95514	73	6.93124	18	0.48761	1.4204e-103	True
_C3_AP2EREBP_58	NA	C3_AP2EREBP_58	C_8	1236	11.30385	233	9.21351	153	0.24833	1.11989e-95	True
_C3_C2C2YABBY_40	NA	C3_C2C2YABBY_40	C_8	268	12.64087	60	9.35913	35	0.42343	1.1363e-87	True
_C3_E2FDP_1	NA	C3_E2FDP_1	C_	441	12.44834	98	9.54689	62	0.32105	1.5754e-92	True
_C2_TCP_3-C3_TCP_20	NA	C2_TCP_3-C3_TCP_20	C_	265	14.73412	76	10.68198	48	0.39547	1.25008e-84	True
_C3_Trihelix_13	NA	C3_Trihelix_13	C_	115	9.46307	18	6.73421	5	0.36152	2.58223e-57	True
_C3_AP2EREBP_17	NA	C3_AP2EREBP_17	C_	848	10.90291	145	7.95239	73	0.35969	3.01447e-102	True
_C1_bZIP_7	NA	C1_bZIP_7	C_	760	9.03576	90	10.98096	134	-0.30263	1.6188e-98	True
_C3_bZIP_39	NA	C3_bZIP_39	C_9	535	11.28759	103	8.1129	51	0.37079	2.84083e-94	True
_C5_MYBrelated_4	NA	C5_MYBrelated_4	C_1	183	9.15741	23	10.6148	37	-0.24826	1.92461e-58	True
_C2_BSD_1-C3_BSD_1	NA	C2_BSD_1-C3_BSD_1	C_	1050	11.19617	223	8.08716	96	0.39268	4.59618e-111	True
_C2_HSF_7-C3_HSF_5	NA	C2_HSF_7-C3_HSF_5	C_	405	11.05535	83	8.03019	40	0.36821	7.90416e-89	True
_C1_C2H2_14-C4_C2H2_30-C5_C2H2_13	NA	C1_C2H2_14-C4_C2H2_30-C5_C2H2_13	C_	590	9.79728	86	11.37331	122	-0.22259	3.48121e-77	True
_C3_C2H2_16	NA	C3_C2H2_16	C_	789	12.50545	180	8.7331	85	0.37479	9.33209e-112	True
_C3_C2C2YABBY_21	NA	C3_C2C2YABBY_21	C_	358	12.97338	88	8.85196	41	0.36857	2.15398e-87	True
_C3_LOBAS2_6	NA	C3_LOBAS2_6	C_	680	11.78966	135	8.08682	59	0.47003	9.56286e-109	True
_C3_AP2EREBP_23	NA	C3_AP2EREBP_23	C_	495	11.71495	98	8.40164	38	0.34981	2.73968e-91	True
_C3_AP2EREBP_19	NA	C3_AP2EREBP_19	C_	804	12.61983	183	8.74594	100	0.44132	1.93105e-107	True
_C3_NLP_12	NA	C3_NLP_12	C_	414	11.98579	90	8.38555	46	0.32601	4.67593e-86	True
_C3_NLP_20	NA	C3_NLP_20	C_1-C4_C2H2_21	832	12.06036	181	9.58306	131	0.30149	1.26746e-99	True
_C3_RAV_6	NA	C3_RAV_6	C_	304	10.94138	57	7.48616	25	0.38897	2.33517e-91	True
_C3_HSF_21	NA	C3_HSF_21	C_1	317	12.01294	74	8.05961	29	0.45613	2.87714e-91	True
_C2_C2H2_1-C4_C2H2_1-C5_C2H2_1	NA	C2_C2H2_1-C4_C2H2_1-C5_C2H2_1	C_	1126	8.91085	120	10.33243	181	-0.20338	1.22967e-82	True
_C2_AP2EREBP_4-C4_AP2EREBP_3-C5_AP2EREBP_6	NA	C2_AP2EREBP_4-C4_AP2EREBP_3-C5_AP2EREBP_6	C_	579	9.58756	85	11.29287	118	-0.20487	1.11716e-66	True
_C3_AP2EREBP_10-C4_AP2EREBP_1-C5_AP2EREBP_1	NA	C3_AP2EREBP_10-C4_AP2EREBP_1-C5_AP2EREBP_1	C_	301	9.51932	41	11.12652	60	-0.21304	3.59259e-57	True
_C3_Trihelix_45	NA	C3_Trihelix_45	C_5	707	11.54559	142	8.62199	92	0.38014	3.72183e-102	True
_C3_AP2EREBP_49	NA	C3_AP2EREBP_49	C_9	317	12.36791	71	7.82351	34	0.61391	1.05025e-103	True
_C2_bZIP_3-C3_bZIP_6-C4_bZIP_1	NA	C2_bZIP_3-C3_bZIP_6-C4_bZIP_1	C_	421	9.81638	64	10.97133	78	-0.23505	2.27859e-69	True
_C3_ABI3VP1_35	NA	C3_ABI3VP1_35	C_5	897	11.73734	189	8.9391	115	0.31573	2.6241e-102	True
_C3_AP2EREBP_91	NA	C3_AP2EREBP_91	C_	300	12.38365	67	8.88068	40	0.39134	2.86726e-92	True
_C3_AP2EREBP_26	NA	C3_AP2EREBP_26	C_6	494	12.89366	117	10.11773	80	0.34943	5.33202e-96	True
_C3_bZIP_14	NA	C3_bZIP_14	C_	300	12.38126	67	8.88004	40	0.3912	2.96837e-92	True
_C3_AP2EREBP_12	NA	C3_AP2EREBP_12	C_9	317	12.36791	71	7.82351	34	0.61391	1.05025e-103	True
_C3_Trihelix_1	NA	C3_Trihelix_1	C_	231	11.75308	40	7.66791	22	0.57016	1.91473e-92	True
_C3_AP2EREBP_8	NA	C3_AP2EREBP_8	C_	730	12.1078	155	8.29395	84	0.47752	2.46083e-107	True
_C3_AP2EREBP_29	NA	C3_AP2EREBP_29	C_6	494	12.88914	117	10.11742	80	0.34875	6.43732e-96	True
_C3_Trihelix_32	NA	C3_Trihelix_32	C_2	588	11.17491	109	8.17598	62	0.3393	2.07385e-88	True
_C1_bHLH_39-C3_bHLH_32	NA	C1_bHLH_39-C3_bHLH_32	C_	386	11.44847	75	8.88776	52	0.33412	1.59876e-77	True
_C3_bZIP_44	NA	C3_bZIP_44	C_	911	11.74936	203	8.82317	110	0.33495	1.9016e-104	True
_C4_TCP_35	NA	C4_TCP_35	C_	563	10.98146	102	12.99279	141	-0.21393	1.51319e-70	True
_C4_NAC_67	NA	C4_NAC_67	C_6	265	10.75026	48	13.73289	83	-0.3063	1.63804e-72	True
_C1_NAC_34-C4_NAC_58-C5_NAC_13	NA	C1_NAC_34-C4_NAC_58-C5_NAC_13	C_	438	10.15759	70	12.25058	107	-0.25922	4.86569e-74	True
_C1_C2C2YABBY_2-C2_C2C2YABBY_3-C4_C2C2YABBY_3-C5_C2C2YABBY_2	NA	C1_C2C2YABBY_2-C2_C2C2YABBY_3-C4_C2C2YABBY_3-C5_C2C2YABBY_2	C_	529	9.40406	77	11.45257	117	-0.25154	1.50605e-76	True
_C4_C2C2YABBY_21-C5_C2C2YABBY_16	NA	C4_C2C2YABBY_21-C5_C2C2YABBY_16	C_	303	11.29069	65	13.59943	84	-0.20192	3.65652e-55	True
_C1_bHLH_10-C2_bHLH_8-C4_bHLH_6-C5_bHLH_2	NA	C1_bHLH_10-C2_bHLH_8-C4_bHLH_6-C5_bHLH_2	C_	582	9.75678	85	11.52464	115	-0.20848	9.69147e-70	True
_C1_bHLH_20-C2_bHLH_15-C5_bHLH_7	NA	C1_bHLH_20-C2_bHLH_15-C5_bHLH_7	C_0-C2_bHLH_15-C5_bHLH_7	592	9.5463	79	11.04288	119	-0.21469	2.22152e-80	True
_C3_FHA_1	NA	C3_FHA_1	C_	520	10.93667	107	8.04271	49	0.3374	1.33076e-87	True
_C5_C2H2_4	NA	C5_C2H2_4	C_	679	9.6953	91	11.41269	137	-0.2071	3.57015e-78	True
_C1_C3H_3	NA	C1_C3H_3	C_	599	8.39122	74	10.88231	118	-0.40117	4.46087e-98	True
_C4_C2C2gata_5	NA	C4_C2C2gata_5	C_	968	8.79901	128	10.07449	167	-0.27525	4.55363e-98	True
_C2_C2C2gata_18-C3_C2C2gata_16	NA	C2_C2C2gata_18-C3_C2C2gata_16	C_	308	11.07784	62	7.72655	29	0.39747	1.44534e-87	True
_C3_AP2EREBP_36	NA	C3_AP2EREBP_36	C_	482	13.2504	120	9.49374	65	0.3682	3.27226e-93	True
_C2_LOBAS2_1	NA	C2_LOBAS2_1	C_	244	11.79605	51	7.15528	12	0.7145	6.56956e-109	True
