GO.ID	Term	Annotated	Count	Expected	p-value	q-value	Aspect	Genes	Origin input
GO:0044283	small molecule biosynthetic process	758	16	5.04	5e-05	6.217e-03	P	AT1G44090, AT1G55020, AT1G60980, AT1G70570, AT2G30490, AT3G18140, AT3G22400, AT4G25420, AT4G27070, AT5G07200, AT5G28237, AT5G36110, AT5G36140, AT5G51810, AT5G54810, AT5G63890	AT1G44090, AT1G55020, AT1G60980, AT1G70570, AT2G30490, AT3G18140, AT3G22400, AT4G25420, AT4G27070, AT5G07200, AT5G28237, AT5G36110, AT5G36140, AT5G51810, AT5G54810, AT5G63890
GO:0006568	tryptophan metabolic process	32	4	0.21	5.9e-05	7.031e-03	P	AT1G70570, AT4G27070, AT5G28237, AT5G54810	AT1G70570, AT4G27070, AT5G28237, AT5G54810
GO:0006586	indolalkylamine metabolic process	32	4	0.21	5.9e-05	7.031e-03	P	AT1G70570, AT4G27070, AT5G28237, AT5G54810	AT1G70570, AT4G27070, AT5G28237, AT5G54810
GO:0044712	single-organism catabolic process	777	16	5.17	6.6e-05	7.704e-03	P	AT1G02640, AT1G08110, AT1G16300, AT1G32470, AT1G50490, AT1G78060, AT1G79530, AT2G35120, AT2G35370, AT3G20060, AT4G10955, AT5G09700, AT5G09730, AT5G10560, AT5G49360, AT5G64570	AT1G02640, AT1G08110, AT1G16300, AT1G32470, AT1G50490, AT1G78060, AT1G79530, AT2G35120, AT2G35370, AT3G20060, AT4G10955, AT5G09700, AT5G09730, AT5G10560, AT5G49360, AT5G64570
GO:0044036	cell wall macromolecule metabolic process	154	7	1.02	8e-05	9.152e-03	P	AT1G02640, AT1G78060, AT5G09700, AT5G09730, AT5G10560, AT5G49360, AT5G64570	AT1G02640, AT1G78060, AT5G09700, AT5G09730, AT5G10560, AT5G49360, AT5G64570
GO:0090376	seed trichome differentiation	37	4	0.25	0.00011	1.210e-02	P	AT1G07920, AT1G07930, AT1G07940, AT5G60390	AT1G07920, AT1G07930, AT1G07940, AT5G60390
GO:0044238	primary metabolic process	11638	102	77.38	0.00011	1.210e-02	P	AT1G02640, AT1G07745, AT1G07920, AT1G07930, AT1G07940, AT1G08110, AT1G11050, AT1G11480, AT1G16030, AT1G16300, AT1G29220, AT1G32470, AT1G44090, AT1G50490, AT1G55020, AT1G56410, AT1G59860, AT1G60980, AT1G70570, AT1G78060, AT1G78580, AT1G79530, AT2G04030, AT2G05260, AT2G19150, AT2G21660, AT2G28000, AT2G35120, AT2G35370, AT2G36130, AT2G41500, AT2G47280, AT3G04680, AT3G07770, AT3G09440, AT3G12130, AT3G12580, AT3G18140, AT3G19620, AT3G20060, AT3G22400, AT3G24130, AT3G24500, AT3G24560, AT3G24660, AT3G44890, AT3G50820, AT3G54610, AT3G57490, AT3G61990, AT3G63510, AT4G10955, AT4G10960, AT4G17760, AT4G18470, AT4G23920, AT4G24160, AT4G25420, AT4G27070, AT4G30580, AT4G30820, AT4G36650, AT4G37910, AT4G39260, AT5G01980, AT5G02490, AT5G02500, AT5G06770, AT5G07200, AT5G08280, AT5G09590, AT5G09700, AT5G09730, AT5G10560, AT5G11340, AT5G12030, AT5G13120, AT5G18990, AT5G23880, AT5G24180, AT5G24190, AT5G24200, AT5G24210, AT5G24220, AT5G24230, AT5G26810, AT5G26880, AT5G28237, AT5G36110, AT5G36140, AT5G38510, AT5G47970, AT5G48640, AT5G49360, AT5G51810, AT5G54810, AT5G60160, AT5G60390, AT5G63890, AT5G64570, AT5G64920, AT5G66570	AT1G02640, AT1G07745, AT1G07920, AT1G07930, AT1G07940, AT1G08110, AT1G11050, AT1G11480, AT1G16030, AT1G16300, AT1G29220, AT1G32470, AT1G44090, AT1G50490, AT1G55020, AT1G56410, AT1G59860, AT1G60980, AT1G70570, AT1G78060, AT1G78580, AT1G79530, AT2G04030, AT2G05260, AT2G19150, AT2G21660, AT2G28000, AT2G35120, AT2G35370, AT2G36130, AT2G41500, AT2G47280, AT3G04680, AT3G07770, AT3G09440, AT3G12130, AT3G12580, AT3G18140, AT3G19620, AT3G20060, AT3G22400, AT3G24130, AT3G24500, AT3G24560, AT3G24660, AT3G44890, AT3G50820, AT3G54610, AT3G57490, AT3G61990, AT3G63510, AT4G10955, AT4G10960, AT4G17760, AT4G18470, AT4G23920, AT4G24160, AT4G25420, AT4G27070, AT4G30580, AT4G30820, AT4G36650, AT4G37910, AT4G39260, AT5G01980, AT5G02490, AT5G02500, AT5G06770, AT5G07200, AT5G08280, AT5G09590, AT5G09700, AT5G09730, AT5G10560, AT5G11340, AT5G12030, AT5G13120, AT5G18990, AT5G23880, AT5G24180, AT5G24190, AT5G24200, AT5G24210, AT5G24220, AT5G24230, AT5G26810, AT5G26880, AT5G28237, AT5G36110, AT5G36140, AT5G38510, AT5G47970, AT5G48640, AT5G49360, AT5G51810, AT5G54810, AT5G60160, AT5G60390, AT5G63890, AT5G64570, AT5G64920, AT5G66570
GO:0010186	positive regulation of cellular defense response	3	2	0.02	0.00013	1.403e-02	P	AT1G08860, AT5G61900	AT1G08860, AT5G61900
GO:0006629	lipid metabolic process	1103	19	7.33	0.00015	1.589e-02	P	AT1G44090, AT1G55020, AT1G60980, AT2G05260, AT3G22400, AT4G10955, AT4G24160, AT4G25420, AT4G30580, AT5G07200, AT5G24180, AT5G24190, AT5G24200, AT5G24210, AT5G24220, AT5G24230, AT5G36110, AT5G36140, AT5G51810	AT1G44090, AT1G55020, AT1G60980, AT2G05260, AT3G22400, AT4G10955, AT4G24160, AT4G25420, AT4G30580, AT5G07200, AT5G24180, AT5G24190, AT5G24200, AT5G24210, AT5G24220, AT5G24230, AT5G36110, AT5G36140, AT5G51810
GO:0007275	multicellular organismal development	2794	35	18.58	0.00017	1.768e-02	P	AT1G07920, AT1G07930, AT1G07940, AT1G16300, AT1G44090, AT1G55020, AT1G60980, AT1G67290, AT1G78580, AT1G79530, AT2G02850, AT2G04030, AT2G21660, AT2G28000, AT2G30490, AT2G31090, AT2G41500, AT3G04680, AT3G05680, AT3G22400, AT3G24560, AT3G54610, AT4G25420, AT4G30580, AT5G02390, AT5G02500, AT5G07200, AT5G23880, AT5G36110, AT5G36140, AT5G49360, AT5G51810, AT5G57930, AT5G60390, AT5G63890	AT1G07920, AT1G07930, AT1G07940, AT1G16300, AT1G44090, AT1G55020, AT1G60980, AT1G67290, AT1G78580, AT1G79530, AT2G02850, AT2G04030, AT2G21660, AT2G28000, AT2G30490, AT2G31090, AT2G41500, AT3G04680, AT3G05680, AT3G22400, AT3G24560, AT3G54610, AT4G25420, AT4G30580, AT5G02390, AT5G02500, AT5G07200, AT5G23880, AT5G36110, AT5G36140, AT5G49360, AT5G51810, AT5G57930, AT5G60390, AT5G63890
GO:0009740	gibberellic acid mediated signaling pathway	80	5	0.53	2e-04	2.043e-02	P	AT1G44090, AT1G60980, AT4G25420, AT5G07200, AT5G51810	AT1G44090, AT1G60980, AT4G25420, AT5G07200, AT5G51810
GO:0010476	gibberellin mediated signaling pathway	81	5	0.54	0.00021	2.107e-02	P	AT1G44090, AT1G60980, AT4G25420, AT5G07200, AT5G51810	AT1G44090, AT1G60980, AT4G25420, AT5G07200, AT5G51810
GO:0071370	cellular response to gibberellin stimulus	83	5	0.55	0.00023	2.268e-02	P	AT1G44090, AT1G60980, AT4G25420, AT5G07200, AT5G51810	AT1G44090, AT1G60980, AT4G25420, AT5G07200, AT5G51810
GO:0044707	single-multicellular organism process	2847	35	18.93	0.00024	2.306e-02	P	AT1G07920, AT1G07930, AT1G07940, AT1G16300, AT1G44090, AT1G55020, AT1G60980, AT1G67290, AT1G78580, AT1G79530, AT2G02850, AT2G04030, AT2G21660, AT2G28000, AT2G30490, AT2G31090, AT2G41500, AT3G04680, AT3G05680, AT3G22400, AT3G24560, AT3G54610, AT4G25420, AT4G30580, AT5G02390, AT5G02500, AT5G07200, AT5G23880, AT5G36110, AT5G36140, AT5G49360, AT5G51810, AT5G57930, AT5G60390, AT5G63890	AT1G07920, AT1G07930, AT1G07940, AT1G16300, AT1G44090, AT1G55020, AT1G60980, AT1G67290, AT1G78580, AT1G79530, AT2G02850, AT2G04030, AT2G21660, AT2G28000, AT2G30490, AT2G31090, AT2G41500, AT3G04680, AT3G05680, AT3G22400, AT3G24560, AT3G54610, AT4G25420, AT4G30580, AT5G02390, AT5G02500, AT5G07200, AT5G23880, AT5G36110, AT5G36140, AT5G49360, AT5G51810, AT5G57930, AT5G60390, AT5G63890
GO:0009309	amine biosynthetic process	46	4	0.31	0.00025	2.306e-02	P	AT1G70570, AT4G27070, AT5G28237, AT5G54810	AT1G70570, AT4G27070, AT5G28237, AT5G54810
GO:0042401	cellular biogenic amine biosynthetic process	46	4	0.31	0.00025	2.306e-02	P	AT1G70570, AT4G27070, AT5G28237, AT5G54810	AT1G70570, AT4G27070, AT5G28237, AT5G54810
GO:0009826	unidimensional cell growth	311	9	2.07	0.00025	2.306e-02	P	AT1G07920, AT1G07930, AT1G07940, AT1G44090, AT1G60980, AT4G25420, AT5G07200, AT5G51810, AT5G60390	AT1G07920, AT1G07930, AT1G07940, AT1G44090, AT1G60980, AT4G25420, AT5G07200, AT5G51810, AT5G60390
GO:0045165	cell fate commitment	86	5	0.57	0.00028	2.542e-02	P	AT1G07920, AT1G07930, AT1G07940, AT2G41500, AT5G60390	AT1G07920, AT1G07930, AT1G07940, AT2G41500, AT5G60390
GO:0006544	glycine metabolic process	20	3	0.13	3e-04	2.681e-02	P	AT1G32470, AT2G35120, AT2G35370	AT1G32470, AT2G35120, AT2G35370
GO:0048731	system development	1996	27	13.27	0.00032	2.816e-02	P	AT1G07920, AT1G07930, AT1G07940, AT1G16300, AT1G44090, AT1G55020, AT1G60980, AT1G78580, AT1G79530, AT2G02850, AT2G04030, AT2G21660, AT2G28000, AT2G31090, AT3G04680, AT3G05680, AT3G22400, AT3G24560, AT3G54610, AT4G25420, AT4G30580, AT5G07200, AT5G23880, AT5G49360, AT5G51810, AT5G57930, AT5G60390	AT1G07920, AT1G07930, AT1G07940, AT1G16300, AT1G44090, AT1G55020, AT1G60980, AT1G78580, AT1G79530, AT2G02850, AT2G04030, AT2G21660, AT2G28000, AT2G31090, AT3G04680, AT3G05680, AT3G22400, AT3G24560, AT3G54610, AT4G25420, AT4G30580, AT5G07200, AT5G23880, AT5G49360, AT5G51810, AT5G57930, AT5G60390
GO:0071554	cell wall organization or biogenesis	732	14	4.87	4e-04	3.467e-02	P	AT1G02640, AT1G78060, AT1G78580, AT2G19150, AT2G47280, AT3G24130, AT4G23920, AT5G09700, AT5G09730, AT5G10560, AT5G18990, AT5G26810, AT5G49360, AT5G64570	AT1G02640, AT1G78060, AT1G78580, AT2G19150, AT2G47280, AT3G24130, AT4G23920, AT5G09700, AT5G09730, AT5G10560, AT5G18990, AT5G26810, AT5G49360, AT5G64570
GO:0016053	organic acid biosynthetic process	567	12	3.77	0.00043	3.565e-02	P	AT1G44090, AT1G55020, AT1G60980, AT1G70570, AT3G22400, AT4G25420, AT4G27070, AT5G07200, AT5G28237, AT5G51810, AT5G54810, AT5G63890	AT1G44090, AT1G55020, AT1G60980, AT1G70570, AT3G22400, AT4G25420, AT4G27070, AT5G07200, AT5G28237, AT5G51810, AT5G54810, AT5G63890
GO:0046394	carboxylic acid biosynthetic process	567	12	3.77	0.00043	3.565e-02	P	AT1G44090, AT1G55020, AT1G60980, AT1G70570, AT3G22400, AT4G25420, AT4G27070, AT5G07200, AT5G28237, AT5G51810, AT5G54810, AT5G63890	AT1G44090, AT1G55020, AT1G60980, AT1G70570, AT3G22400, AT4G25420, AT4G27070, AT5G07200, AT5G28237, AT5G51810, AT5G54810, AT5G63890
GO:0002943	tRNA dihydrouridine synthesis	5	2	0.03	0.00043	3.565e-02	P	AT3G63510, AT5G47970	AT3G63510, AT5G47970
GO:0009073	aromatic amino acid family biosynthetic process	54	4	0.36	0.00046	3.706e-02	P	AT1G70570, AT4G27070, AT5G28237, AT5G54810	AT1G70570, AT4G27070, AT5G28237, AT5G54810
GO:0005975	carbohydrate metabolic process	1309	20	8.7	0.00046	3.706e-02	P	AT1G02640, AT1G08110, AT1G16300, AT1G78060, AT1G78580, AT1G79530, AT2G19150, AT2G47280, AT3G18140, AT3G19620, AT3G24130, AT4G10960, AT4G23920, AT5G09700, AT5G09730, AT5G10560, AT5G18990, AT5G26810, AT5G49360, AT5G64570	AT1G02640, AT1G08110, AT1G16300, AT1G78060, AT1G78580, AT1G79530, AT2G19150, AT2G47280, AT3G18140, AT3G19620, AT3G24130, AT4G10960, AT4G23920, AT5G09700, AT5G09730, AT5G10560, AT5G18990, AT5G26810, AT5G49360, AT5G64570
GO:0045490	pectin catabolic process	97	5	0.64	0.00048	3.813e-02	P	AT2G19150, AT2G47280, AT3G24130, AT5G18990, AT5G26810	AT2G19150, AT2G47280, AT3G24130, AT5G18990, AT5G26810
GO:0042435	indole-containing compound biosynthetic process	56	4	0.37	0.00053	4.153e-02	P	AT1G70570, AT4G27070, AT5G28237, AT5G54810	AT1G70570, AT4G27070, AT5G28237, AT5G54810
GO:0060560	developmental growth involved in morphogenesis	347	9	2.31	0.00055	4.251e-02	P	AT1G07920, AT1G07930, AT1G07940, AT1G44090, AT1G60980, AT4G25420, AT5G07200, AT5G51810, AT5G60390	AT1G07920, AT1G07930, AT1G07940, AT1G44090, AT1G60980, AT4G25420, AT5G07200, AT5G51810, AT5G60390
GO:0010154	fruit development	766	14	5.09	0.00063	4.805e-02	P	AT1G07920, AT1G07930, AT1G07940, AT1G78580, AT2G04030, AT2G28000, AT2G31090, AT3G05680, AT3G24560, AT4G30580, AT5G23880, AT5G49360, AT5G57930, AT5G60390	AT1G07920, AT1G07930, AT1G07940, AT1G78580, AT2G04030, AT2G28000, AT2G31090, AT3G05680, AT3G24560, AT4G30580, AT5G23880, AT5G49360, AT5G57930, AT5G60390
GO:0010185	regulation of cellular defense response	6	2	0.04	0.00065	4.892e-02	P	AT1G08860, AT5G61900	AT1G08860, AT5G61900
GO:0032501	multicellular organismal process	3011	35	20.02	0.00068	5.051e-02	P	AT1G07920, AT1G07930, AT1G07940, AT1G16300, AT1G44090, AT1G55020, AT1G60980, AT1G67290, AT1G78580, AT1G79530, AT2G02850, AT2G04030, AT2G21660, AT2G28000, AT2G30490, AT2G31090, AT2G41500, AT3G04680, AT3G05680, AT3G22400, AT3G24560, AT3G54610, AT4G25420, AT4G30580, AT5G02390, AT5G02500, AT5G07200, AT5G23880, AT5G36110, AT5G36140, AT5G49360, AT5G51810, AT5G57930, AT5G60390, AT5G63890	AT1G07920, AT1G07930, AT1G07940, AT1G16300, AT1G44090, AT1G55020, AT1G60980, AT1G67290, AT1G78580, AT1G79530, AT2G02850, AT2G04030, AT2G21660, AT2G28000, AT2G30490, AT2G31090, AT2G41500, AT3G04680, AT3G05680, AT3G22400, AT3G24560, AT3G54610, AT4G25420, AT4G30580, AT5G02390, AT5G02500, AT5G07200, AT5G23880, AT5G36110, AT5G36140, AT5G49360, AT5G51810, AT5G57930, AT5G60390, AT5G63890
GO:0044767	single-organism developmental process	3255	37	21.64	0.00071	5.207e-02	P	AT1G07920, AT1G07930, AT1G07940, AT1G16300, AT1G44090, AT1G55020, AT1G60980, AT1G67290, AT1G78580, AT1G79530, AT2G02850, AT2G04030, AT2G21660, AT2G28000, AT2G29350, AT2G30490, AT2G31090, AT2G41500, AT3G04680, AT3G05680, AT3G22400, AT3G24560, AT3G54610, AT4G25420, AT4G30580, AT5G02390, AT5G02500, AT5G07200, AT5G23880, AT5G36110, AT5G36140, AT5G49360, AT5G51810, AT5G57930, AT5G60390, AT5G61510, AT5G63890	AT1G07920, AT1G07930, AT1G07940, AT1G16300, AT1G44090, AT1G55020, AT1G60980, AT1G67290, AT1G78580, AT1G79530, AT2G02850, AT2G04030, AT2G21660, AT2G28000, AT2G29350, AT2G30490, AT2G31090, AT2G41500, AT3G04680, AT3G05680, AT3G22400, AT3G24560, AT3G54610, AT4G25420, AT4G30580, AT5G02390, AT5G02500, AT5G07200, AT5G23880, AT5G36110, AT5G36140, AT5G49360, AT5G51810, AT5G57930, AT5G60390, AT5G61510, AT5G63890
GO:0071704	organic substance metabolic process	12345	103	82.08	9e-04	6.356e-02	P	AT1G02640, AT1G07745, AT1G07920, AT1G07930, AT1G07940, AT1G08110, AT1G11050, AT1G11480, AT1G16030, AT1G16300, AT1G29220, AT1G32470, AT1G44090, AT1G50490, AT1G55020, AT1G56410, AT1G59860, AT1G60980, AT1G70570, AT1G78060, AT1G78580, AT1G79530, AT2G04030, AT2G05260, AT2G19150, AT2G21660, AT2G28000, AT2G30490, AT2G35120, AT2G35370, AT2G36130, AT2G41500, AT2G47280, AT3G04680, AT3G07770, AT3G09440, AT3G12130, AT3G12580, AT3G18140, AT3G19620, AT3G20060, AT3G22400, AT3G24130, AT3G24500, AT3G24560, AT3G24660, AT3G44890, AT3G50820, AT3G54610, AT3G57490, AT3G61990, AT3G63510, AT4G10955, AT4G10960, AT4G17760, AT4G18470, AT4G23920, AT4G24160, AT4G25420, AT4G27070, AT4G30580, AT4G30820, AT4G36650, AT4G37910, AT4G39260, AT5G01980, AT5G02490, AT5G02500, AT5G06770, AT5G07200, AT5G08280, AT5G09590, AT5G09700, AT5G09730, AT5G10560, AT5G11340, AT5G12030, AT5G13120, AT5G18990, AT5G23880, AT5G24180, AT5G24190, AT5G24200, AT5G24210, AT5G24220, AT5G24230, AT5G26810, AT5G26880, AT5G28237, AT5G36110, AT5G36140, AT5G38510, AT5G47970, AT5G48640, AT5G49360, AT5G51810, AT5G54810, AT5G60160, AT5G60390, AT5G63890, AT5G64570, AT5G64920, AT5G66570	AT1G02640, AT1G07745, AT1G07920, AT1G07930, AT1G07940, AT1G08110, AT1G11050, AT1G11480, AT1G16030, AT1G16300, AT1G29220, AT1G32470, AT1G44090, AT1G50490, AT1G55020, AT1G56410, AT1G59860, AT1G60980, AT1G70570, AT1G78060, AT1G78580, AT1G79530, AT2G04030, AT2G05260, AT2G19150, AT2G21660, AT2G28000, AT2G30490, AT2G35120, AT2G35370, AT2G36130, AT2G41500, AT2G47280, AT3G04680, AT3G07770, AT3G09440, AT3G12130, AT3G12580, AT3G18140, AT3G19620, AT3G20060, AT3G22400, AT3G24130, AT3G24500, AT3G24560, AT3G24660, AT3G44890, AT3G50820, AT3G54610, AT3G57490, AT3G61990, AT3G63510, AT4G10955, AT4G10960, AT4G17760, AT4G18470, AT4G23920, AT4G24160, AT4G25420, AT4G27070, AT4G30580, AT4G30820, AT4G36650, AT4G37910, AT4G39260, AT5G01980, AT5G02490, AT5G02500, AT5G06770, AT5G07200, AT5G08280, AT5G09590, AT5G09700, AT5G09730, AT5G10560, AT5G11340, AT5G12030, AT5G13120, AT5G18990, AT5G23880, AT5G24180, AT5G24190, AT5G24200, AT5G24210, AT5G24220, AT5G24230, AT5G26810, AT5G26880, AT5G28237, AT5G36110, AT5G36140, AT5G38510, AT5G47970, AT5G48640, AT5G49360, AT5G51810, AT5G54810, AT5G60160, AT5G60390, AT5G63890, AT5G64570, AT5G64920, AT5G66570
GO:0006808	regulation of nitrogen utilization	7	2	0.05	9e-04	6.356e-02	P	AT3G63510, AT5G47970	AT3G63510, AT5G47970
GO:0042549	photosystem II stabilization	7	2	0.05	9e-04	6.356e-02	P	AT3G50820, AT5G66570	AT3G50820, AT5G66570
GO:0032502	developmental process	3324	37	22.1	0.00105	7.150e-02	P	AT1G07920, AT1G07930, AT1G07940, AT1G16300, AT1G44090, AT1G55020, AT1G60980, AT1G67290, AT1G78580, AT1G79530, AT2G02850, AT2G04030, AT2G21660, AT2G28000, AT2G29350, AT2G30490, AT2G31090, AT2G41500, AT3G04680, AT3G05680, AT3G22400, AT3G24560, AT3G54610, AT4G25420, AT4G30580, AT5G02390, AT5G02500, AT5G07200, AT5G23880, AT5G36110, AT5G36140, AT5G49360, AT5G51810, AT5G57930, AT5G60390, AT5G61510, AT5G63890	AT1G07920, AT1G07930, AT1G07940, AT1G16300, AT1G44090, AT1G55020, AT1G60980, AT1G67290, AT1G78580, AT1G79530, AT2G02850, AT2G04030, AT2G21660, AT2G28000, AT2G29350, AT2G30490, AT2G31090, AT2G41500, AT3G04680, AT3G05680, AT3G22400, AT3G24560, AT3G54610, AT4G25420, AT4G30580, AT5G02390, AT5G02500, AT5G07200, AT5G23880, AT5G36110, AT5G36140, AT5G49360, AT5G51810, AT5G57930, AT5G60390, AT5G61510, AT5G63890
GO:0006950	response to stress	3567	39	23.72	0.00105	7.150e-02	P	AT1G07400, AT1G07745, AT1G08860, AT1G16030, AT1G53540, AT1G55020, AT1G56410, AT1G59860, AT2G04030, AT2G21660, AT2G29350, AT2G29500, AT2G30490, AT3G07770, AT3G09440, AT3G12580, AT3G22400, AT3G24500, AT3G46230, AT4G04220, AT4G17760, AT4G18470, AT4G27670, AT4G30820, AT4G37910, AT4G39260, AT5G02490, AT5G02500, AT5G07300, AT5G08280, AT5G09590, AT5G12020, AT5G12030, AT5G26880, AT5G54810, AT5G59720, AT5G61900, AT5G64570, AT5G66570	AT1G07400, AT1G07745, AT1G08860, AT1G16030, AT1G53540, AT1G55020, AT1G56410, AT1G59860, AT2G04030, AT2G21660, AT2G29350, AT2G29500, AT2G30490, AT3G07770, AT3G09440, AT3G12580, AT3G22400, AT3G24500, AT3G46230, AT4G04220, AT4G17760, AT4G18470, AT4G27670, AT4G30820, AT4G37910, AT4G39260, AT5G02490, AT5G02500, AT5G07300, AT5G08280, AT5G09590, AT5G12020, AT5G12030, AT5G26880, AT5G54810, AT5G59720, AT5G61900, AT5G64570, AT5G66570
GO:0042221	response to chemical	2847	33	18.93	0.00105	7.150e-02	P	AT1G07440, AT1G07920, AT1G07930, AT1G07940, AT1G08110, AT1G44090, AT1G53540, AT1G55020, AT1G56410, AT1G60710, AT1G60980, AT1G78580, AT1G79530, AT2G04030, AT2G21660, AT2G29500, AT3G09440, AT3G12580, AT3G24500, AT4G25420, AT4G27670, AT4G37910, AT4G39260, AT5G02490, AT5G02500, AT5G07200, AT5G09590, AT5G12030, AT5G51810, AT5G59720, AT5G60160, AT5G60390, AT5G61900	AT1G07440, AT1G07920, AT1G07930, AT1G07940, AT1G08110, AT1G44090, AT1G53540, AT1G55020, AT1G56410, AT1G60710, AT1G60980, AT1G78580, AT1G79530, AT2G04030, AT2G21660, AT2G29500, AT3G09440, AT3G12580, AT3G24500, AT4G25420, AT4G27670, AT4G37910, AT4G39260, AT5G02490, AT5G02500, AT5G07200, AT5G09590, AT5G12030, AT5G51810, AT5G59720, AT5G60160, AT5G60390, AT5G61900
GO:0000302	response to reactive oxygen species	173	6	1.15	0.00108	7.268e-02	P	AT1G53540, AT2G29500, AT3G12580, AT4G27670, AT5G12030, AT5G59720	AT1G53540, AT2G29500, AT3G12580, AT4G27670, AT5G12030, AT5G59720
GO:0006968	cellular defense response	8	2	0.05	0.0012	7.800e-02	P	AT1G08860, AT5G61900	AT1G08860, AT5G61900
GO:0048316	seed development	727	13	4.83	0.0012	7.800e-02	P	AT1G07920, AT1G07930, AT1G07940, AT1G78580, AT2G04030, AT2G28000, AT3G05680, AT3G24560, AT4G30580, AT5G23880, AT5G49360, AT5G57930, AT5G60390	AT1G07920, AT1G07930, AT1G07940, AT1G78580, AT2G04030, AT2G28000, AT3G05680, AT3G24560, AT4G30580, AT5G23880, AT5G49360, AT5G57930, AT5G60390
GO:0019752	carboxylic acid metabolic process	1209	18	8.04	0.0012	7.800e-02	P	AT1G08110, AT1G16300, AT1G32470, AT1G44090, AT1G55020, AT1G60980, AT1G70570, AT1G79530, AT2G35120, AT2G35370, AT3G22400, AT4G25420, AT4G27070, AT5G07200, AT5G28237, AT5G51810, AT5G54810, AT5G63890	AT1G08110, AT1G16300, AT1G32470, AT1G44090, AT1G55020, AT1G60980, AT1G70570, AT1G79530, AT2G35120, AT2G35370, AT3G22400, AT4G25420, AT4G27070, AT5G07200, AT5G28237, AT5G51810, AT5G54810, AT5G63890
GO:1901575	organic substance catabolic process	1749	23	11.63	0.00135	8.676e-02	P	AT1G02640, AT1G08110, AT1G16300, AT1G32470, AT1G50490, AT1G78060, AT1G79530, AT2G19150, AT2G35120, AT2G35370, AT2G47280, AT3G20060, AT3G24130, AT4G10955, AT5G01980, AT5G09700, AT5G09730, AT5G10560, AT5G18990, AT5G26810, AT5G49360, AT5G64570, AT5G64920	AT1G02640, AT1G08110, AT1G16300, AT1G32470, AT1G50490, AT1G78060, AT1G79530, AT2G19150, AT2G35120, AT2G35370, AT2G47280, AT3G20060, AT3G24130, AT4G10955, AT5G01980, AT5G09700, AT5G09730, AT5G10560, AT5G18990, AT5G26810, AT5G49360, AT5G64570, AT5G64920
GO:0019318	hexose metabolic process	73	4	0.49	0.00144	9.152e-02	P	AT1G16300, AT1G79530, AT4G10960, AT4G23920	AT1G16300, AT1G79530, AT4G10960, AT4G23920
GO:0048856	anatomical structure development	2672	31	17.77	0.0015	9.410e-02	P	AT1G07920, AT1G07930, AT1G07940, AT1G16300, AT1G44090, AT1G55020, AT1G60980, AT1G78580, AT1G79530, AT2G02850, AT2G04030, AT2G21660, AT2G28000, AT2G30490, AT2G31090, AT2G41500, AT3G04680, AT3G05680, AT3G22400, AT3G24560, AT3G54610, AT4G25420, AT4G30580, AT5G02390, AT5G07200, AT5G23880, AT5G49360, AT5G51810, AT5G57930, AT5G60390, AT5G63890	AT1G07920, AT1G07930, AT1G07940, AT1G16300, AT1G44090, AT1G55020, AT1G60980, AT1G78580, AT1G79530, AT2G02850, AT2G04030, AT2G21660, AT2G28000, AT2G30490, AT2G31090, AT2G41500, AT3G04680, AT3G05680, AT3G22400, AT3G24560, AT3G54610, AT4G25420, AT4G30580, AT5G02390, AT5G07200, AT5G23880, AT5G49360, AT5G51810, AT5G57930, AT5G60390, AT5G63890
GO:0016444	somatic cell DNA recombination	9	2	0.06	0.00153	9.410e-02	P	AT1G07745, AT4G18470	AT1G07745, AT4G18470
GO:0080144	amino acid homeostasis	9	2	0.06	0.00153	9.410e-02	P	AT1G16300, AT1G79530	AT1G16300, AT1G79530
GO:0009072	aromatic amino acid family metabolic process	75	4	0.5	0.00159	9.675e-02	P	AT1G70570, AT4G27070, AT5G28237, AT5G54810	AT1G70570, AT4G27070, AT5G28237, AT5G54810
